# time [s],current [A],voltage [V],temperature [K],c_p_avg [mol/m^3],c_n_avg [mol/m^3]
320.2,-90,3.58924612060177,321.302858644204,35579.8106809414,15369.2983716703
320.4,-90,3.58913671043277,321.315753737618,35583.7630883352,15364.9038285481
320.6,-90,3.58902730026378,321.328648831032,35587.715495729,15360.509285426
320.8,-90,3.58891789009478,321.341543924446,35591.6679031228,15356.1147423039
321,-90,3.58880847992578,321.354439017859,35595.6203105165,15351.7201991817
321.2,-90,3.58869906975678,321.367334111273,35599.5727179103,15347.3256560596
321.4,-90,3.58858965958779,321.380229204687,35603.5251253041,15342.9311129375
321.6,-90,3.58848024941879,321.393124298101,35607.4775326979,15338.5365698153
321.8,-90,3.58837083924979,321.406019391515,35611.4299400917,15334.1420266932
322,-90,3.58826142908079,321.418914484928,35615.3823474854,15329.7474835711
322.2,-90,3.5881520189118,321.431809578342,35619.3347548792,15325.3529404489
322.4,-90,3.5880426087428,321.444704671756,35623.287162273,15320.9583973268
322.6,-90,3.5879331985738,321.45759976517,35627.2395696668,15316.5638542047
322.8,-90,3.5878237884048,321.470494858583,35631.1919770606,15312.1693110825
323,-90,3.5877143782358,321.483389951997,35635.1443844543,15307.7747679604
323.2,-90,3.58760496806681,321.496285045411,35639.0967918481,15303.3802248383
323.4,-90,3.58749555789781,321.509180138825,35643.0491992419,15298.9856817161
323.6,-90,3.58738614772881,321.522075232239,35647.0016066357,15294.591138594
323.8,-90,3.58727510960917,321.534919452715,35650.9540140294,15290.1965954719
324,-90,3.58716294610694,321.547728505345,35654.9064214232,15285.8020523498
324.2,-90,3.58705078260471,321.560537557975,35658.858828817,15281.4075092276
324.4,-90,3.58693861910249,321.573346610605,35662.8112362108,15277.0129661055
324.6,-90,3.58682645560026,321.586155663235,35666.7636436046,15272.6184229834
324.8,-90,3.58671429209803,321.598964715865,35670.7160509983,15268.2238798612
325,-90,3.5866021285958,321.611773768495,35674.6684583921,15263.8293367391
325.2,-90,3.58648996509358,321.624582821125,35678.6208657859,15259.434793617
325.4,-90,3.58637780159135,321.637391873755,35682.5732731797,15255.0402504948
325.6,-90,3.58626563808912,321.650200926386,35686.5256805734,15250.6457073727
325.8,-90,3.58615347458689,321.663009979016,35690.4780879672,15246.2511642506
326,-90,3.58604131108467,321.675819031646,35694.430495361,15241.8566211284
326.2,-90,3.58592914758244,321.688628084276,35698.3829027548,15237.4620780063
326.4,-90,3.58581698408021,321.701437136906,35702.3353101485,15233.0675348842
326.6,-90,3.58570482057798,321.714246189536,35706.2877175423,15228.672991762
326.8,-90,3.58559265707576,321.727055242166,35710.2401249361,15224.2784486399
327,-90,3.58548049357353,321.739864294796,35714.1925323299,15219.8839055178
327.2,-90,3.5853683300713,321.752673347426,35718.1449397237,15215.4893623956
327.4,-90,3.58525616656907,321.765482400056,35722.0973471174,15211.0948192735
327.6,-90,3.58514400306685,321.778291452686,35726.0497545112,15206.7002761514
327.8,-90,3.58503183956462,321.791100505316,35730.002161905,15202.3057330292
328,-90,3.58491967606239,321.803909557946,35733.9545692988,15197.9111899071
328.2,-90,3.58480751256016,321.816718610576,35737.9069766925,15193.516646785
328.4,-90,3.58469534905794,321.829527663207,35741.8593840863,15189.1221036628
328.6,-90,3.58458318555571,321.842336715837,35745.8117914801,15184.7275605407
328.8,-90,3.58447102205348,321.855145768467,35749.7641988739,15180.3330174186
329,-90,3.58435885855125,321.867954821097,35753.7166062676,15175.9384742965
329.2,-90,3.58424669504903,321.880763873727,35757.6690136614,15171.5439311743
329.4,-90,3.5841345315468,321.893572926357,35761.6214210552,15167.1493880522
329.6,-90,3.58402236804457,321.906381978987,35765.573828449,15162.7548449301
329.8,-90,3.58391020454234,321.919191031617,35769.5262358428,15158.3603018079
330,-90,3.58379804104012,321.932000084247,35773.4786432365,15153.9657586858
330.2,-90,3.58368587753789,321.944809136877,35777.4310506303,15149.5712155637
330.4,-90,3.58357371403566,321.957618189507,35781.3834580241,15145.1766724415
330.6,-90,3.58346155053343,321.970427242137,35785.3358654179,15140.7821293194
330.8,-90,3.58334938703121,321.983236294767,35789.2882728116,15136.3875861973
331,-90,3.58323647492523,321.996026157836,35793.2406802054,15131.9930430751
331.2,-90,3.58312145263923,322.008761928963,35797.1930875992,15127.598499953
331.4,-90,3.58300643035323,322.02149770009,35801.145494993,15123.2039568309
331.6,-90,3.58289140806724,322.034233471216,35805.0979023868,15118.8094137087
331.8,-90,3.58277638578124,322.046969242343,35809.0503097805,15114.4148705866
332,-90,3.58266136349524,322.05970501347,35813.0027171743,15110.0203274645
332.2,-90,3.58254634120925,322.072440784597,35816.9551245681,15105.6257843423
332.4,-90,3.58243131892325,322.085176555724,35820.9075319619,15101.2312412202
332.6,-90,3.58231629663725,322.097912326851,35824.8599393557,15096.8366980981
332.8,-90,3.58220127435126,322.110648097978,35828.8123467494,15092.4421549759
333,-90,3.58208625206526,322.123383869105,35832.7647541432,15088.0476118538
333.2,-90,3.58197122977926,322.136119640232,35836.717161537,15083.6530687317
333.4,-90,3.58185620749327,322.148855411359,35840.6695689308,15079.2585256095
333.6,-90,3.58174118520727,322.161591182486,35844.6219763245,15074.8639824874
333.8,-90,3.58162616292127,322.174326953613,35848.5743837183,15070.4694393653
334,-90,3.58151114063528,322.18706272474,35852.5267911121,15066.0748962431
334.2,-90,3.58139611834928,322.199798495867,35856.4791985059,15061.680353121
334.4,-90,3.58128109606328,322.212534266994,35860.4316058996,15057.2858099989
334.6,-90,3.58116607377729,322.225270038121,35864.3840132934,15052.8912668767
334.8,-90,3.58105105149129,322.238005809248,35868.3364206872,15048.4967237546
335,-90,3.58093602920529,322.250741580375,35872.288828081,15044.1021806325
335.2,-90,3.58082100691929,322.263477351501,35876.2412354748,15039.7076375103
335.4,-90,3.5807059846333,322.276213122628,35880.1936428685,15035.3130943882
335.6,-90,3.5805909623473,322.288948893755,35884.1460502623,15030.9185512661
335.8,-90,3.5804759400613,322.301684664882,35888.0984576561,15026.5240081439
336,-90,3.58036091777531,322.314420436009,35892.0508650499,15022.1294650218
336.2,-90,3.58024589548931,322.327156207136,35896.0032724436,15017.7349218997
336.4,-90,3.58013087320331,322.339891978263,35899.9556798374,15013.3403787775
336.6,-90,3.58001585091732,322.35262774939,35903.9080872312,15008.9458356554
336.8,-90,3.57990082863132,322.365363520517,35907.860494625,15004.5512925333
337,-90,3.57978580634532,322.378099291644,35911.8129020187,15000.1567494111
337.2,-90,3.57967078405933,322.390835062771,35915.7653094125,14995.762206289
337.4,-90,3.57955576177333,322.403570833898,35919.7177168063,14991.3676631669
337.6,-90,3.57944073948733,322.416306605025,35923.6701242001,14986.9731200447
337.8,-90,3.57932571720134,322.429042376152,35927.6225315938,14982.5785769226
338,-90,3.57921069491534,322.441778147279,35931.5749389876,14978.1840338005
338.2,-90,3.57909567262934,322.454513918406,35935.5273463814,14973.7894906783
338.4,-90,3.57897790506418,322.467191298755,35939.4797537752,14969.3949475562
338.6,-90,3.57885993864159,322.479864449503,35943.432161169,14965.0004044341
338.8,-90,3.57874197221899,322.49253760025,35947.3845685627,14960.6058613119
339,-90,3.5786240057964,322.505210750997,35951.3369759565,14956.2113181898
339.2,-90,3.57850603937381,322.517883901744,35955.2893833503,14951.8167750677
339.4,-90,3.57838807295122,322.530557052492,35959.2417907441,14947.4222319455
339.6,-90,3.57827010652862,322.543230203239,35963.1941981378,14943.0276888234
339.8,-90,3.57815214010603,322.555903353986,35967.1466055316,14938.6331457013
340,-90,3.57803417368344,322.568576504733,35971.0990129254,14934.2386025791
340.2,-90,3.57791620726084,322.581249655481,35975.0514203192,14929.844059457
340.4,-90,3.57779824083825,322.593922806228,35979.0038277129,14925.4495163349
340.6,-90,3.57768027441566,322.606595956975,35982.9562351067,14921.0549732127
340.8,-90,3.57756230799306,322.619269107722,35986.9086425005,14916.6604300906
341,-90,3.57744434157047,322.63194225847,35990.8610498943,14912.2658869685
341.2,-90,3.57732637514788,322.644615409217,35994.8134572881,14907.8713438463
341.4,-90,3.57720840872529,322.657288559964,35998.7658646818,14903.4768007242
341.6,-90,3.57709044230269,322.669961710711,36002.7182720756,14899.0822576021
341.8,-90,3.5769724758801,322.682634861458,36006.6706794694,14894.6877144799
342,-90,3.57685450945751,322.695308012206,36010.6230868632,14890.2931713578
342.2,-90,3.57673654303491,322.707981162953,36014.575494257,14885.8986282357
342.4,-90,3.57661857661232,322.7206543137,36018.5279016507,14881.5040851135
342.6,-90,3.57650061018973,322.733327464447,36022.4803090445,14877.1095419914
342.8,-90,3.57638264376713,322.746000615195,36026.4327164383,14872.7149988693
343,-90,3.57626467734454,322.758673765942,36030.3851238321,14868.3204557471
343.2,-90,3.57614671092195,322.771346916689,36034.3375312258,14863.925912625
343.4,-90,3.57602874449936,322.784020067436,36038.2899386196,14859.5313695029
343.6,-90,3.57591077807676,322.796693218184,36042.2423460134,14855.1368263807
343.8,-90,3.57579281165417,322.809366368931,36046.1947534072,14850.7422832586
344,-90,3.57567484523158,322.822039519678,36050.1471608009,14846.3477401365
344.2,-90,3.57555687880898,322.834712670425,36054.0995681947,14841.9531970143
344.4,-90,3.57543891238639,322.847385821172,36058.0519755885,14837.5586538922
344.6,-90,3.5753209459638,322.86005897192,36062.0043829823,14833.1641107701
344.8,-90,3.5752029795412,322.872732122667,36065.9567903761,14828.7695676479
345,-90,3.57508501311861,322.885405273414,36069.9091977698,14824.3750245258
345.2,-90,3.57496704669602,322.898078424161,36073.8616051636,14819.9804814037
345.4,-90,3.57484908027343,322.910751574909,36077.8140125574,14815.5859382815
345.6,-90,3.5747293134199,322.923392710132,36081.7664199512,14811.1913951594
345.8,-90,3.57460836146542,322.936012771718,36085.7188273449,14806.7968520373
346,-90,3.57448740951094,322.948632833304,36089.6712347387,14802.4023089151
346.2,-90,3.57436645755646,322.96125289489,36093.6236421325,14798.007765793
346.4,-90,3.57424550560197,322.973872956476,36097.5760495263,14793.6132226709
346.6,-90,3.57412455364749,322.986493018062,36101.5284569201,14789.2186795487
346.8,-90,3.57400360169301,322.999113079648,36105.4808643138,14784.8241364266
347,-90,3.57388264973852,323.011733141234,36109.4332717076,14780.4295933045
347.2,-90,3.57376169778404,323.02435320282,36113.3856791014,14776.0350501823
347.4,-90,3.57364074582956,323.036973264406,36117.3380864952,14771.6405070602
347.6,-90,3.57351979387508,323.049593325993,36121.2904938889,14767.2459639381
347.8,-90,3.57339884192059,323.062213387579,36125.2429012827,14762.8514208159
348,-90,3.57327788996611,323.074833449165,36129.1953086765,14758.4568776938
348.2,-90,3.57315693801163,323.087453510751,36133.1477160703,14754.0623345717
348.4,-90,3.57303598605715,323.100073572337,36137.100123464,14749.6677914495
348.6,-90,3.57291503410266,323.112693633923,36141.0525308578,14745.2732483274
348.8,-90,3.57279408214818,323.125313695509,36145.0049382516,14740.8787052053
349,-90,3.5726731301937,323.137933757095,36148.9573456454,14736.4841620831
349.2,-90,3.57255217823922,323.150553818681,36152.9097530392,14732.089618961
349.4,-90,3.57243122628473,323.163173880267,36156.8621604329,14727.6950758389
349.6,-90,3.57231027433025,323.175793941853,36160.8145678267,14723.3005327167
349.8,-90,3.57218932237577,323.188414003439,36164.7669752205,14718.9059895946
350,-90,3.57206837042129,323.201034065025,36168.7193826143,14714.5114464725
350.2,-90,3.5719474184668,323.213654126611,36172.671790008,14710.1169033503
350.4,-90,3.57182646651232,323.226274188197,36176.6241974018,14705.7223602282
350.6,-90,3.57170551455784,323.238894249783,36180.5766047956,14701.3278171061
350.8,-90,3.57158456260336,323.25151431137,36184.5290121894,14696.9332739839
351,-90,3.57146361064887,323.264134372956,36188.4814195832,14692.5387308618
351.2,-90,3.57134265869439,323.276754434542,36192.4338269769,14688.1441877397
351.4,-90,3.57122170673991,323.289374496128,36196.3862343707,14683.7496446175
351.6,-90,3.57110075478542,323.301994557714,36200.3386417645,14679.3551014954
351.8,-90,3.57097980283094,323.3146146193,36204.2910491583,14674.9605583733
352,-90,3.57085885087646,323.327234680886,36208.243456552,14670.5660152511
352.2,-90,3.57073789892198,323.339854742472,36212.1958639458,14666.171472129
352.4,-90,3.57061694696749,323.352474804058,36216.1482713396,14661.7769290069
352.6,-90,3.57049599501301,323.365094865644,36220.1006787334,14657.3823858847
352.8,-90,3.5703742130003,323.377703113022,36224.0530861271,14652.9878427626
353,-90,3.57025022773405,323.390280001522,36228.0054935209,14648.5932996405
353.2,-90,3.57012624246779,323.402856890021,36231.9579009147,14644.1987565184
353.4,-90,3.57000225720154,323.41543377852,36235.9103083085,14639.8042133962
353.6,-90,3.56987827193528,323.42801066702,36239.8627157023,14635.4096702741
353.8,-90,3.56975428666903,323.440587555519,36243.815123096,14631.015127152
354,-90,3.56963030140278,323.453164444018,36247.7675304898,14626.6205840298
354.2,-90,3.56950631613652,323.465741332518,36251.7199378836,14622.2260409077
354.4,-90,3.56938233087027,323.478318221017,36255.6723452774,14617.8314977856
354.6,-90,3.56925834560402,323.490895109516,36259.6247526711,14613.4369546634
354.8,-90,3.56913436033776,323.503471998016,36263.5771600649,14609.0424115413
355,-90,3.56901037507151,323.516048886515,36267.5295674587,14604.6478684192
355.2,-90,3.56888638980526,323.528625775014,36271.4819748525,14600.253325297
355.4,-90,3.568762404539,323.541202663514,36275.4343822463,14595.8587821749
355.6,-90,3.56863841927275,323.553779552013,36279.38678964,14591.4642390528
355.8,-90,3.56851443400649,323.566356440512,36283.3391970338,14587.0696959306
356,-90,3.56839044874024,323.578933329012,36287.2916044276,14582.6751528085
356.2,-90,3.56826646347399,323.591510217511,36291.2440118214,14578.2806096864
356.4,-90,3.56814247820773,323.60408710601,36295.1964192151,14573.8860665642
356.6,-90,3.56801849294148,323.61666399451,36299.1488266089,14569.4915234421
356.8,-90,3.56789450767523,323.629240883009,36303.1012340027,14565.09698032
357,-90,3.56777052240897,323.641817771508,36307.0536413965,14560.7024371978
357.2,-90,3.56764653714272,323.654394660008,36311.0060487903,14556.3078940757
357.4,-90,3.56752255187647,323.666971548507,36314.958456184,14551.9133509536
357.6,-90,3.56739856661021,323.679548437006,36318.9108635778,14547.5188078314
357.8,-90,3.56727458134396,323.692125325506,36322.8632709716,14543.1242647093
358,-90,3.5671505960777,323.704702214005,36326.8156783654,14538.7297215872
358.2,-90,3.56702661081145,323.717279102504,36330.7680857591,14534.335178465
358.4,-90,3.5669026255452,323.729855991004,36334.7204931529,14529.9406353429
358.6,-90,3.56677864027894,323.742432879503,36338.6729005467,14525.5460922208
358.8,-90,3.56665465501269,323.755009768002,36342.6253079405,14521.1515490986
359,-90,3.56653066974644,323.767586656502,36346.5777153342,14516.7570059765
359.2,-90,3.56640668448018,323.780163545001,36350.530122728,14512.3624628544
359.4,-90,3.56628269921393,323.7927404335,36354.4825301218,14507.9679197322
359.6,-90,3.56615871394768,323.805317322,36358.4349375156,14503.5733766101
359.8,-90,3.56603472868142,323.817894210499,36362.3873449094,14499.178833488
360,-90,3.56591074341517,323.830471098998,36366.3397523031,14494.7842903658
360.2,-90,3.56578376881458,323.843017766218,36370.2921596969,14490.3897472437
360.4,-90,3.56565661769569,323.855562648889,36374.2445670907,14485.9952041216
360.6,-90,3.56552946657681,323.868107531561,36378.1969744845,14481.6006609994
360.8,-90,3.56540231545792,323.880652414233,36382.1493818782,14477.2061178773
361,-90,3.56527516433904,323.893197296905,36386.101789272,14472.8115747552
361.2,-90,3.56514801322015,323.905742179576,36390.0541966658,14468.417031633
361.4,-90,3.56502086210127,323.918287062248,36394.0066040596,14464.0224885109
361.6,-90,3.56489371098238,323.93083194492,36397.9590114534,14459.6279453888
361.8,-90,3.5647665598635,323.943376827591,36401.9114188471,14455.2334022666
362,-90,3.56463940874461,323.955921710263,36405.8638262409,14450.8388591445
362.2,-90,3.56451225762573,323.968466592935,36409.8162336347,14446.4443160224
362.4,-90,3.56438510650684,323.981011475607,36413.7686410285,14442.0497729002
362.6,-90,3.56425795538796,323.993556358278,36417.7210484222,14437.6552297781
362.8,-90,3.56413080426907,324.00610124095,36421.673455816,14433.260686656
363,-90,3.56400365315019,324.018646123622,36425.6258632098,14428.8661435338
363.2,-90,3.5638765020313,324.031191006294,36429.5782706036,14424.4716004117
363.4,-90,3.56374935091242,324.043735888965,36433.5306779973,14420.0770572896
363.6,-90,3.56362219979353,324.056280771637,36437.4830853911,14415.6825141674
363.8,-90,3.56349504867465,324.068825654309,36441.4354927849,14411.2879710453
364,-90,3.56336789755576,324.08137053698,36445.3879001787,14406.8934279232
364.2,-90,3.56324074643688,324.093915419652,36449.3403075724,14402.498884801
364.4,-90,3.56311359531799,324.106460302324,36453.2927149662,14398.1043416789
364.6,-90,3.56298644419911,324.119005184996,36457.24512236,14393.7097985568
364.8,-90,3.56285929308022,324.131550067667,36461.1975297538,14389.3152554346
365,-90,3.56273214196134,324.144094950339,36465.1499371476,14384.9207123125
365.2,-90,3.56260499084245,324.156639833011,36469.1023445413,14380.5261691904
365.4,-90,3.56247783972357,324.169184715682,36473.0547519351,14376.1316260682
365.6,-90,3.56235068860468,324.181729598354,36477.0071593289,14371.7370829461
365.8,-90,3.56222353748579,324.194274481026,36480.9595667227,14367.342539824
366,-90,3.56209638636691,324.206819363698,36484.9119741164,14362.9479967018
366.2,-90,3.56196923524802,324.219364246369,36488.8643815102,14358.5534535797
366.4,-90,3.56184208412914,324.231909129041,36492.816788904,14354.1589104576
366.6,-90,3.56171493301025,324.244454011713,36496.7691962978,14349.7643673354
366.8,-90,3.56158778189137,324.256998894384,36500.7216036916,14345.3698242133
367,-90,3.56146063077248,324.269543777056,36504.6740110853,14340.9752810912
367.2,-90,3.5613334796536,324.282088659728,36508.6264184791,14336.580737969
367.4,-90,3.56120425952192,324.294621514031,36512.5788258729,14332.1861948469
367.6,-90,3.56107374327133,324.307146833246,36516.5312332667,14327.7916517248
367.8,-90,3.56094322702074,324.319672152461,36520.4836406604,14323.3971086026
368,-90,3.56081271077015,324.332197471675,36524.4360480542,14319.0025654805
368.2,-90,3.56068219451956,324.34472279089,36528.388455448,14314.6080223584
368.4,-90,3.56055167826897,324.357248110105,36532.3408628418,14310.2134792362
368.6,-90,3.56042116201838,324.369773429319,36536.2932702356,14305.8189361141
368.8,-90,3.56029064576779,324.382298748534,36540.2456776293,14301.424392992
369,-90,3.5601601295172,324.394824067749,36544.1980850231,14297.0298498699
369.2,-90,3.56002961326661,324.407349386963,36548.1504924169,14292.6353067477
369.4,-90,3.55989909701602,324.419874706178,36552.1028998107,14288.2407636256
369.6,-90,3.55976858076543,324.432400025392,36556.0553072044,14283.8462205035
369.8,-90,3.55963806451484,324.444925344607,36560.0077145982,14279.4516773813
370,-90,3.55950754826425,324.457450663822,36563.960121992,14275.0571342592
370.2,-90,3.55937703201366,324.469975983036,36567.9125293858,14270.6625911371
370.4,-90,3.55924651576307,324.482501302251,36571.8649367796,14266.2680480149
370.6,-90,3.55911599951248,324.495026621466,36575.8173441733,14261.8735048928
370.8,-90,3.55898548326189,324.50755194068,36579.7697515671,14257.4789617707
371,-90,3.5588549670113,324.520077259895,36583.7221589609,14253.0844186485
371.2,-90,3.55872445076071,324.53260257911,36587.6745663547,14248.6898755264
371.4,-90,3.55859393451012,324.545127898324,36591.6269737484,14244.2953324043
371.6,-90,3.55846341825953,324.557653217539,36595.5793811422,14239.9007892821
371.8,-90,3.55833290200894,324.570178536754,36599.531788536,14235.50624616
372,-90,3.55820238575835,324.582703855968,36603.4841959298,14231.1117030379
372.2,-90,3.55807186950776,324.595229175183,36607.4366033235,14226.7171599157
372.4,-90,3.55794135325717,324.607754494397,36611.3890107173,14222.3226167936
372.6,-90,3.55781083700658,324.620279813612,36615.3414181111,14217.9280736715
372.8,-90,3.55768032075599,324.632805132827,36619.2938255049,14213.5335305493
373,-90,3.5575498045054,324.645330452041,36623.2462328987,14209.1389874272
373.2,-90,3.55741928825481,324.657855771256,36627.1986402924,14204.7444443051
373.4,-90,3.55728877200422,324.670381090471,36631.1510476862,14200.3499011829
373.6,-90,3.55715825575363,324.682906409685,36635.10345508,14195.9553580608
373.8,-90,3.55702773950304,324.6954317289,36639.0558624738,14191.5608149387
374,-90,3.55689722325245,324.707957048115,36643.0082698675,14187.1662718165
374.2,-90,3.55676670700186,324.720482367329,36646.9606772613,14182.7717286944
374.4,-90,3.55663619075127,324.733007686544,36650.9130846551,14178.3771855723
374.6,-90,3.55650464679179,324.74553123555,36654.8654920489,14173.9826424501
374.8,-90,3.55637053002939,324.758050352951,36658.8178994426,14169.588099328
375,-90,3.55623641326699,324.770569470353,36662.7703068364,14165.1935562059
375.2,-90,3.55610229650458,324.783088587755,36666.7227142302,14160.7990130837
375.4,-90,3.55596817974218,324.795607705156,36670.675121624,14156.4044699616
375.6,-90,3.55583406297978,324.808126822558,36674.6275290178,14152.0099268395
375.8,-90,3.55569994621737,324.82064593996,36678.5799364115,14147.6153837173
376,-90,3.55556582945497,324.833165057361,36682.5323438053,14143.2208405952
376.2,-90,3.55543171269257,324.845684174763,36686.4847511991,14138.8262974731
376.4,-90,3.55529759593016,324.858203292165,36690.4371585929,14134.4317543509
376.6,-90,3.55516347916776,324.870722409566,36694.3895659867,14130.0372112288
376.8,-90,3.55502936240536,324.883241526968,36698.3419733804,14125.6426681067
377,-90,3.55489524564295,324.89576064437,36702.2943807742,14121.2481249845
377.2,-90,3.55476112888055,324.908279761771,36706.246788168,14116.8535818624
377.4,-90,3.55462701211815,324.920798879173,36710.1991955618,14112.4590387403
377.6,-90,3.55449289535574,324.933317996575,36714.1516029555,14108.0644956181
377.8,-90,3.55435877859334,324.945837113976,36718.1040103493,14103.669952496
378,-90,3.55422466183094,324.958356231378,36722.0564177431,14099.2754093739
378.2,-90,3.55409054506853,324.97087534878,36726.0088251369,14094.8808662518
378.4,-90,3.55395642830613,324.983394466182,36729.9612325306,14090.4863231296
378.6,-90,3.55382231154373,324.995913583583,36733.9136399244,14086.0917800075
378.8,-90,3.55368819478132,325.008432700985,36737.8660473182,14081.6972368854
379,-90,3.55355407801892,325.020951818387,36741.818454712,14077.3026937632
379.2,-90,3.55341996125652,325.033470935788,36745.7708621058,14072.9081506411
379.4,-90,3.55328584449411,325.04599005319,36749.7232694995,14068.513607519
379.6,-90,3.55315172773171,325.058509170592,36753.6756768933,14064.1190643968
379.8,-90,3.55301761096931,325.071028287993,36757.6280842871,14059.7245212747
380,-90,3.5528834942069,325.083547405395,36761.5804916809,14055.3299781526
380.2,-90,3.5527493774445,325.096066522797,36765.5328990746,14050.9354350304
380.4,-90,3.5526152606821,325.108585640198,36769.4853064684,14046.5408919083
380.6,-90,3.55248114391969,325.1211047576,36773.4377138622,14042.1463487862
380.8,-90,3.55234702715729,325.133623875002,36777.390121256,14037.751805664
381,-90,3.55221291039489,325.146142992404,36781.3425286498,14033.3572625419
381.2,-90,3.55207879363248,325.158662109805,36785.2949360435,14028.9627194198
381.4,-90,3.55194467687008,325.171181227207,36789.2473434373,14024.5681762976
381.6,-90,3.55181056010768,325.183700344609,36793.1997508311,14020.1736331755
381.8,-90,3.55167644334527,325.19621946201,36797.1521582249,14015.7790900534
382,-90,3.5515386899248,325.208745954947,36801.1045656186,14011.3845469312
382.2,-90,3.55140076924469,325.221272787103,36805.0569730124,14006.9900038091
382.4,-90,3.55126284856459,325.23379961926,36809.0093804062,14002.595460687
382.6,-90,3.55112492788449,325.246326451417,36812.9617878,13998.2009175648
382.8,-90,3.55098700720439,325.258853283574,36816.9141951937,13993.8063744427
383,-90,3.55084908652428,325.271380115731,36820.8666025875,13989.4118313206
383.2,-90,3.55071116584418,325.283906947888,36824.8190099813,13985.0172881984
383.4,-90,3.55057324516408,325.296433780045,36828.7714173751,13980.6227450763
383.6,-90,3.55043532448397,325.308960612201,36832.7238247689,13976.2282019542
383.8,-90,3.55029740380387,325.321487444358,36836.6762321626,13971.833658832
384,-90,3.55015948312377,325.334014276515,36840.6286395564,13967.4391157099
384.2,-90,3.55002156244366,325.346541108672,36844.5810469502,13963.0445725878
384.4,-90,3.54988364176356,325.359067940829,36848.533454344,13958.6500294656
384.6,-90,3.54974572108346,325.371594772986,36852.4858617377,13954.2554863435
384.8,-90,3.54960780040336,325.384121605143,36856.4382691315,13949.8609432214
385,-90,3.54946987972325,325.3966484373,36860.3906765253,13945.4664000992
385.2,-90,3.54933195904315,325.409175269456,36864.3430839191,13941.0718569771
385.4,-90,3.54919403836305,325.421702101613,36868.2954913128,13936.677313855
385.6,-90,3.54905611768294,325.43422893377,36872.2478987066,13932.2827707328
385.8,-90,3.54891819700284,325.446755765927,36876.2003061004,13927.8882276107
386,-90,3.54878027632274,325.459282598084,36880.1527134942,13923.4936844886
386.2,-90,3.54864235564263,325.471809430241,36884.105120888,13919.0991413664
386.4,-90,3.54850443496253,325.484336262398,36888.0575282817,13914.7045982443
386.6,-90,3.54836651428243,325.496863094554,36892.0099356755,13910.3100551222
386.8,-90,3.54822859360233,325.509389926711,36895.9623430693,13905.915512
387,-90,3.54809067292222,325.521916758868,36899.9147504631,13901.5209688779
387.2,-90,3.54795275224212,325.534443591025,36903.8671578568,13897.1264257558
387.4,-90,3.54781483156202,325.546970423182,36907.8195652506,13892.7318826337
387.6,-90,3.54767691088191,325.559497255339,36911.7719726444,13888.3373395115
387.8,-90,3.54753899020181,325.572024087496,36915.7243800382,13883.9427963894
388,-90,3.54740106952171,325.584550919652,36919.676787432,13879.5482532673
388.2,-90,3.54726314884161,325.597077751809,36923.6291948257,13875.1537101451
388.4,-90,3.5471252281615,325.609604583966,36927.5816022195,13870.759167023
388.6,-90,3.5469873074814,325.622131416123,36931.5340096133,13866.3646239009
388.8,-90,3.5468493868013,325.63465824828,36935.4864170071,13861.9700807787
389,-90,3.54671146612119,325.647185080437,36939.4388244008,13857.5755376566
389.2,-90,3.54657106904073,325.65972568115,36943.3912317946,13853.1809945345
389.4,-90,3.54642919639625,325.672274485862,36947.3436391884,13848.7864514123
389.6,-90,3.54628732375177,325.684823290574,36951.2960465822,13844.3919082902
389.8,-90,3.5461454511073,325.697372095286,36955.248453976,13839.9973651681
390,-90,3.54600357846282,325.709920899998,36959.2008613697,13835.6028220459
390.2,-90,3.54586170581834,325.72246970471,36963.1532687635,13831.2082789238
390.4,-90,3.54571983317386,325.735018509422,36967.1056761573,13826.8137358017
390.6,-90,3.54557796052938,325.747567314134,36971.0580835511,13822.4191926795
390.8,-90,3.5454360878849,325.760116118846,36975.0104909448,13818.0246495574
391,-90,3.54529421524043,325.772664923558,36978.9628983386,13813.6301064353
391.2,-90,3.54515234259595,325.78521372827,36982.9153057324,13809.2355633131
391.4,-90,3.54501046995147,325.797762532982,36986.8677131262,13804.841020191
391.6,-90,3.54486859730699,325.810311337694,36990.82012052,13800.4464770689
391.8,-90,3.54472672466251,325.822860142406,36994.7725279137,13796.0519339467
392,-90,3.54458485201804,325.835408947118,36998.7249353075,13791.6573908246
392.2,-90,3.54444297937356,325.84795775183,37002.6773427013,13787.2628477025
392.4,-90,3.54430110672908,325.860506556542,37006.6297500951,13782.8683045803
392.6,-90,3.5441592340846,325.873055361253,37010.5821574888,13778.4737614582
392.8,-90,3.54401736144012,325.885604165965,37014.5345648826,13774.0792183361
393,-90,3.54387548879564,325.898152970677,37018.4869722764,13769.6846752139
393.2,-90,3.54373361615117,325.910701775389,37022.4393796702,13765.2901320918
393.4,-90,3.54359174350669,325.923250580101,37026.3917870639,13760.8955889697
393.6,-90,3.54344987086221,325.935799384813,37030.3441944577,13756.5010458475
393.8,-90,3.54330799821773,325.948348189525,37034.2966018515,13752.1065027254
394,-90,3.54316612557325,325.960896994237,37038.2490092453,13747.7119596033
394.2,-90,3.54302425292878,325.973445798949,37042.2014166391,13743.3174164811
394.4,-90,3.5428823802843,325.985994603661,37046.1538240328,13738.922873359
394.6,-90,3.54274050763982,325.998543408373,37050.1062314266,13734.5283302369
