# time [s],current [A],voltage [V],temperature [K],c_p_avg [mol/m^3],c_n_avg [mol/m^3]
219.6,-60,3.77183727177444,305.01173168649,32145.168655749,19188.1563448036
219.8,-60,3.77174343622818,305.018206184813,32147.8035940115,19185.2266493889
220,-60,3.77164960068193,305.024680683136,32150.438532274,19182.2969539741
220.2,-60,3.77155576513567,305.031155181459,32153.0734705365,19179.3672585593
220.4,-60,3.77146192958941,305.037629679782,32155.708408799,19176.4375631446
220.6,-60,3.77136809404315,305.044104178104,32158.3433470616,19173.5078677298
220.8,-60,3.77127425849689,305.050578676427,32160.9782853241,19170.5781723151
221,-60,3.77118042295064,305.05705317475,32163.6132235866,19167.6484769003
221.2,-60,3.77108658740438,305.063527673073,32166.2481618491,19164.7187814856
221.4,-60,3.77099275185812,305.070002171396,32168.8831001116,19161.7890860708
221.6,-60,3.77089891631186,305.076476669718,32171.5180383742,19158.8593906561
221.8,-60,3.7708050807656,305.082951168041,32174.1529766367,19155.9296952413
222,-60,3.77071124521935,305.089425666364,32176.7879148992,19152.9999998265
222.2,-60,3.77061740967309,305.095900164687,32179.4228531617,19150.0703044118
222.4,-60,3.77052357412683,305.10237466301,32182.0577914242,19147.140608997
222.6,-60,3.77042973858057,305.108849161332,32184.6927296867,19144.2109135823
222.8,-60,3.77033590303431,305.115323659655,32187.3276679493,19141.2812181675
223,-60,3.77024206748806,305.121798157978,32189.9626062118,19138.3515227528
223.2,-60,3.7701482319418,305.128272656301,32192.5975444743,19135.421827338
223.4,-60,3.77005439639554,305.134747154624,32195.2324827368,19132.4921319233
223.6,-60,3.76996056084928,305.141221652946,32197.8674209993,19129.5624365085
223.8,-60,3.76986672530302,305.147696151269,32200.5023592619,19126.6327410937
224,-60,3.76977288975676,305.154170649592,32203.1372975244,19123.703045679
224.2,-60,3.76967905421051,305.160645147915,32205.7722357869,19120.7733502642
224.4,-60,3.76958521866425,305.167119646238,32208.4071740494,19117.8436548495
224.6,-60,3.76949138311799,305.17359414456,32211.0421123119,19114.9139594347
224.8,-60,3.76939754757173,305.180068642883,32213.6770505744,19111.98426402
225,-60,3.76930371202547,305.186543141206,32216.311988837,19109.0545686052
225.2,-60,3.76920987647922,305.193017639529,32218.9469270995,19106.1248731905
225.4,-60,3.76911604093296,305.199492137852,32221.581865362,19103.1951777757
225.6,-60,3.7690222053867,305.205966636174,32224.2168036245,19100.2654823609
225.8,-60,3.76892836984044,305.212441134497,32226.851741887,19097.3357869462
226,-60,3.76883453429418,305.21891563282,32229.4866801496,19094.4060915314
226.2,-60,3.76874069874793,305.225390131143,32232.1216184121,19091.4763961167
226.4,-60,3.76864686320167,305.231864629466,32234.7565566746,19088.5467007019
226.6,-60,3.76855302765541,305.238339127788,32237.3914949371,19085.6170052872
226.8,-60,3.76845991861162,305.244801032114,32240.0264331996,19082.6873098724
227,-60,3.76836851603212,305.251233354701,32242.6613714622,19079.7576144577
227.2,-60,3.76827711345262,305.257665677288,32245.2963097247,19076.8279190429
227.4,-60,3.76818571087312,305.264097999876,32247.9312479872,19073.8982236282
227.6,-60,3.76809430829362,305.270530322463,32250.5661862497,19070.9685282134
227.8,-60,3.76800290571412,305.27696264505,32253.2011245122,19068.0388327986
228,-60,3.76791150313462,305.283394967637,32255.8360627747,19065.1091373839
228.2,-60,3.76782010055512,305.289827290224,32258.4710010373,19062.1794419691
228.4,-60,3.76772869797562,305.296259612811,32261.1059392998,19059.2497465544
228.6,-60,3.76763729539612,305.302691935398,32263.7408775623,19056.3200511396
228.8,-60,3.76754589281662,305.309124257985,32266.3758158248,19053.3903557249
229,-60,3.76745449023711,305.315556580572,32269.0107540873,19050.4606603101
229.2,-60,3.76736308765761,305.32198890316,32271.6456923498,19047.5309648954
229.4,-60,3.76727168507811,305.328421225747,32274.2806306124,19044.6012694806
229.6,-60,3.76718028249861,305.334853548334,32276.9155688749,19041.6715740658
229.8,-60,3.76708887991911,305.341285870921,32279.5505071374,19038.7418786511
230,-60,3.76699747733961,305.347718193508,32282.1854453999,19035.8121832363
230.2,-60,3.76690607476011,305.354150516095,32284.8203836624,19032.8824878216
230.4,-60,3.76681467218061,305.360582838682,32287.455321925,19029.9527924068
230.6,-60,3.76672326960111,305.36701516127,32290.0902601875,19027.0230969921
230.8,-60,3.76663186702161,305.373447483857,32292.72519845,19024.0934015773
231,-60,3.76654046444211,305.379879806444,32295.3601367125,19021.1637061626
231.2,-60,3.76644906186261,305.386312129031,32297.995074975,19018.2340107478
231.4,-60,3.76635765928311,305.392744451618,32300.6300132376,19015.3043153331
231.6,-60,3.76626625670361,305.399176774205,32303.2649515001,19012.3746199183
231.8,-60,3.76617485412411,305.405609096792,32305.8998897626,19009.4449245035
232,-60,3.76608345154461,305.412041419379,32308.5348280251,19006.5152290888
232.2,-60,3.76599204896511,305.418473741967,32311.1697662876,19003.585533674
232.4,-60,3.76590064638561,305.424906064554,32313.8047045501,19000.6558382593
232.6,-60,3.76580924380611,305.431338387141,32316.4396428127,18997.7261428445
232.8,-60,3.76571784122661,305.437770709728,32319.0745810752,18994.7964474298
233,-60,3.76562643864711,305.444203032315,32321.7095193377,18991.866752015
233.2,-60,3.7655350360676,305.450635354902,32324.3444576002,18988.9370566003
233.4,-60,3.7654436334881,305.457067677489,32326.9793958627,18986.0073611855
233.6,-60,3.7653522309086,305.463500000077,32329.6143341253,18983.0776657708
233.8,-60,3.7652608283291,305.469932322664,32332.2492723878,18980.147970356
234,-60,3.7651694257496,305.476364645251,32334.8842106503,18977.2182749412
234.2,-60,3.7650780231701,305.482796967838,32337.5191489128,18974.2885795265
234.4,-60,3.76498859849273,305.489191169552,32340.1540871753,18971.3588841117
234.6,-60,3.764899562899,305.495577872306,32342.7890254378,18968.429188697
234.8,-60,3.76481052730527,305.501964575061,32345.4239637004,18965.4994932822
235,-60,3.76472149171154,305.508351277815,32348.0589019629,18962.5697978675
235.2,-60,3.7646324561178,305.514737980569,32350.6938402254,18959.6401024527
235.4,-60,3.76454342052407,305.521124683324,32353.3287784879,18956.7104070379
235.6,-60,3.76445438493034,305.527511386078,32355.9637167504,18953.7807116232
235.8,-60,3.76436534933661,305.533898088832,32358.598655013,18950.8510162084
236,-60,3.76427631374288,305.540284791587,32361.2335932755,18947.9213207937
236.2,-60,3.76418727814915,305.546671494341,32363.868531538,18944.9916253789
236.4,-60,3.76409824255542,305.553058197096,32366.5034698005,18942.0619299642
236.6,-60,3.76400920696168,305.55944489985,32369.138408063,18939.1322345494
236.8,-60,3.76392017136795,305.565831602604,32371.7733463255,18936.2025391347
237,-60,3.76383113577422,305.572218305359,32374.4082845881,18933.2728437199
237.2,-60,3.76374210018049,305.578605008113,32377.0432228506,18930.3431483051
237.4,-60,3.76365306458676,305.584991710867,32379.6781611131,18927.4134528904
237.6,-60,3.76356402899303,305.591378413622,32382.3130993756,18924.4837574756
237.8,-60,3.7634749933993,305.597765116376,32384.9480376381,18921.5540620609
238,-60,3.76338595780556,305.60415181913,32387.5829759007,18918.6243666461
238.2,-60,3.76329692221183,305.610538521885,32390.2179141632,18915.6946712314
238.4,-60,3.7632078866181,305.616925224639,32392.8528524257,18912.7649758166
238.6,-60,3.76311885102437,305.623311927394,32395.4877906882,18909.8352804018
238.8,-60,3.76302981543064,305.629698630148,32398.1227289507,18906.9055849871
239,-60,3.76294077983691,305.636085332902,32400.7576672132,18903.9758895723
239.2,-60,3.76285174424318,305.642472035657,32403.3926054758,18901.0461941576
239.4,-60,3.76276270864944,305.648858738411,32406.0275437383,18898.1164987428
239.6,-60,3.76267367305571,305.655245441165,32408.6624820008,18895.1868033281
239.8,-60,3.76258463746198,305.66163214392,32411.2974202633,18892.2571079133
240,-60,3.76249560186825,305.668018846674,32413.9323585258,18889.3274124986
240.2,-60,3.76240656627452,305.674405549428,32416.5672967883,18886.3977170838
240.4,-60,3.76231753068079,305.680792252183,32419.2022350509,18883.468021669
240.6,-60,3.76222849508706,305.687178954937,32421.8371733134,18880.5383262543
240.8,-60,3.76213945949332,305.693565657692,32424.4721115759,18877.6086308395
241,-60,3.76205042389959,305.699952360446,32427.1070498384,18874.6789354248
241.2,-60,3.76196138830586,305.7063390632,32429.7419881009,18871.74924001
241.4,-60,3.76187235271213,305.712725765955,32432.3769263635,18868.8195445953
241.6,-60,3.7617833171184,305.719112468709,32435.011864626,18865.8898491805
241.8,-60,3.76169511445521,305.725480971466,32437.6468028885,18862.9601537657
242,-60,3.76160831411488,305.731818832683,32440.281741151,18860.030458351
242.2,-60,3.76152151377456,305.738156693901,32442.9166794135,18857.1007629362
242.4,-60,3.76143471343424,305.744494555119,32445.5516176761,18854.1710675215
242.6,-60,3.76134791309391,305.750832416337,32448.1865559386,18851.2413721067
242.8,-60,3.76126111275359,305.757170277555,32450.8214942011,18848.311676692
243,-60,3.76117431241326,305.763508138773,32453.4564324636,18845.3819812772
243.2,-60,3.76108751207294,305.769845999991,32456.0913707261,18842.4522858624
243.4,-60,3.76100071173262,305.776183861209,32458.7263089886,18839.5225904477
243.6,-60,3.76091391139229,305.782521722427,32461.3612472512,18836.5928950329
243.8,-60,3.76082711105197,305.788859583645,32463.9961855137,18833.6631996182
244,-60,3.76074031071164,305.795197444863,32466.6311237762,18830.7335042034
244.2,-60,3.76065351037132,305.801535306081,32469.2660620387,18827.8038087887
244.4,-60,3.760566710031,305.807873167299,32471.9010003012,18824.8741133739
244.6,-60,3.76047990969067,305.814211028517,32474.5359385637,18821.9444179591
244.8,-60,3.76039310935035,305.820548889735,32477.1708768263,18819.0147225444
245,-60,3.76030630901002,305.826886750953,32479.8058150888,18816.0850271296
245.2,-60,3.7602195086697,305.833224612171,32482.4407533513,18813.1553317149
245.4,-60,3.76013270832938,305.839562473389,32485.0756916138,18810.2256363001
245.6,-60,3.76004590798905,305.845900334607,32487.7106298763,18807.2959408854
245.8,-60,3.75995910764873,305.852238195825,32490.3455681389,18804.3662454706
246,-60,3.75987230730841,305.858576057043,32492.9805064014,18801.4365500558
246.2,-60,3.75978550696808,305.864913918261,32495.6154446639,18798.5068546411
246.4,-60,3.75969870662776,305.871251779479,32498.2503829264,18795.5771592263
246.6,-60,3.75961190628743,305.877589640697,32500.8853211889,18792.6474638116
246.8,-60,3.75952510594711,305.883927501915,32503.5202594515,18789.7177683968
247,-60,3.75943830560679,305.890265363133,32506.155197714,18786.7880729821
247.2,-60,3.75935150526646,305.896603224351,32508.7901359765,18783.8583775673
247.4,-60,3.75926470492614,305.902941085569,32511.425074239,18780.9286821525
247.6,-60,3.75917790458581,305.909278946787,32514.0600125015,18777.9989867378
247.8,-60,3.75909110424549,305.915616808005,32516.694950764,18775.069291323
248,-60,3.75900430390517,305.921954669223,32519.3298890266,18772.1395959083
248.2,-60,3.75891750356484,305.928292530441,32521.9648272891,18769.2099004935
248.4,-60,3.75883070322452,305.934630391659,32524.5997655516,18766.2802050788
248.6,-60,3.75874390288419,305.940968252877,32527.2347038141,18763.350509664
248.8,-60,3.75865710254387,305.947306114095,32529.8696420766,18760.4208142492
249,-60,3.75857030220355,305.953643975313,32532.5045803392,18757.4911188345
249.2,-60,3.75848350186322,305.959981836531,32535.1395186017,18754.5614234197
249.4,-60,3.75839867122232,305.966272487791,32537.7744568642,18751.631728005
249.6,-60,3.75831403622779,305.972558449779,32540.4093951267,18748.7020325902
249.8,-60,3.75822940123326,305.978844411768,32543.0443333892,18745.7723371755
250,-60,3.75814476623873,305.985130373756,32545.6792716517,18742.8426417607
250.2,-60,3.7580601312442,305.991416335744,32548.3142099143,18739.912946346
250.4,-60,3.75797549624967,305.997702297732,32550.9491481768,18736.9832509312
250.6,-60,3.75789086125514,306.00398825972,32553.5840864393,18734.0535555164
250.8,-60,3.75780622626061,306.010274221708,32556.2190247018,18731.1238601017
251,-60,3.75772159126608,306.016560183696,32558.8539629643,18728.1941646869
251.2,-60,3.75763695627155,306.022846145685,32561.4889012269,18725.2644692722
251.4,-60,3.75755232127702,306.029132107673,32564.1238394894,18722.3347738574
251.6,-60,3.75746768628249,306.035418069661,32566.7587777519,18719.4050784427
251.8,-60,3.75738305128796,306.041704031649,32569.3937160144,18716.4753830279
252,-60,3.75729841629344,306.047989993637,32572.0286542769,18713.5456876132
252.2,-60,3.75721378129891,306.054275955625,32574.6635925394,18710.6159921984
252.4,-60,3.75712914630438,306.060561917613,32577.298530802,18707.6862967836
252.6,-60,3.75704451130985,306.066847879602,32579.9334690645,18704.7566013689
252.8,-60,3.75695987631532,306.07313384159,32582.568407327,18701.8269059541
253,-60,3.75687524132079,306.079419803578,32585.2033455895,18698.8972105394
253.2,-60,3.75679060632626,306.085705765566,32587.838283852,18695.9675151246
253.4,-60,3.75670597133173,306.091991727554,32590.4732221146,18693.0378197099
253.6,-60,3.7566213363372,306.098277689542,32593.1081603771,18690.1081242951
253.8,-60,3.75653670134267,306.10456365153,32595.7430986396,18687.1784288804
254,-60,3.75645206634814,306.110849613519,32598.3780369021,18684.2487334656
254.2,-60,3.75636743135361,306.117135575507,32601.0129751646,18681.3190380508
254.4,-60,3.75628279635909,306.123421537495,32603.6479134271,18678.3893426361
254.6,-60,3.75619816136456,306.129707499483,32606.2828516897,18675.4596472213
254.8,-60,3.75611352637003,306.135993461471,32608.9177899522,18672.5299518066
255,-60,3.7560288913755,306.142279423459,32611.5527282147,18669.6002563918
255.2,-60,3.75594425638097,306.148565385448,32614.1876664772,18666.6705609771
255.4,-60,3.75585962138644,306.154851347436,32616.8226047397,18663.7408655623
255.6,-60,3.75577498639191,306.161137309424,32619.4575430023,18660.8111701476
255.8,-60,3.75569035139738,306.167423271412,32622.0924812648,18657.8814747328
256,-60,3.75560571640285,306.1737092334,32624.7274195273,18654.951779318
256.2,-60,3.75552108140832,306.179995195388,32627.3623577898,18652.0220839033
256.4,-60,3.75543644641379,306.186281157376,32629.9972960523,18649.0923884885
256.6,-60,3.75535181141926,306.192567119365,32632.6322343148,18646.1626930738
256.8,-60,3.75526809610643,306.198829881213,32635.2671725774,18643.232997659
257,-60,3.75518552013346,306.205063901765,32637.9021108399,18640.3033022443
257.2,-60,3.7551029441605,306.211297922317,32640.5370491024,18637.3736068295
257.4,-60,3.75502036818753,306.217531942869,32643.1719873649,18634.4439114148
257.6,-60,3.75493779221457,306.22376596342,32645.8069256274,18631.514216
257.8,-60,3.7548552162416,306.229999983972,32648.44186389,18628.5845205852
258,-60,3.75477264026864,306.236234004524,32651.0768021525,18625.6548251705
258.2,-60,3.75469006429567,306.242468025076,32653.711740415,18622.7251297557
258.4,-60,3.75460748832271,306.248702045628,32656.3466786775,18619.795434341
258.6,-60,3.75452491234974,306.25493606618,32658.98161694,18616.8657389262
258.8,-60,3.75444233637678,306.261170086731,32661.6165552025,18613.9360435115
259,-60,3.75435976040381,306.267404107283,32664.2514934651,18611.0063480967
259.2,-60,3.75427718443085,306.273638127835,32666.8864317276,18608.076652682
259.4,-60,3.75419460845788,306.279872148387,32669.5213699901,18605.1469572672
259.6,-60,3.75411203248492,306.286106168939,32672.1563082526,18602.2172618525
259.8,-60,3.75402945651195,306.292340189491,32674.7912465151,18599.2875664377
260,-60,3.75394688053899,306.298574210042,32677.4261847776,18596.3578710229
260.2,-60,3.75386430456602,306.304808230594,32680.0611230402,18593.4281756082
260.4,-60,3.75378172859306,306.311042251146,32682.6960613027,18590.4984801934
260.6,-60,3.75369915262009,306.317276271698,32685.3309995652,18587.5687847787
260.8,-60,3.75361657664713,306.32351029225,32687.9659378277,18584.6390893639
261,-60,3.75353400067416,306.329744312802,32690.6008760902,18581.7093939492
261.2,-60,3.7534514247012,306.335978333354,32693.2358143528,18578.7796985344
261.4,-60,3.75336884872823,306.342212353905,32695.8707526153,18575.8500031197
261.6,-60,3.75328627275527,306.348446374457,32698.5056908778,18572.9203077049
261.8,-60,3.7532036967823,306.354680395009,32701.1406291403,18569.9906122902
262,-60,3.75312112080934,306.360914415561,32703.7755674028,18567.0609168754
262.2,-60,3.75303854483637,306.367148436113,32706.4105056653,18564.1312214607
262.4,-60,3.75295596886341,306.373382456665,32709.0454439279,18561.2015260459
262.6,-60,3.75287339289044,306.379616477216,32711.6803821904,18558.2718306311
262.8,-60,3.75279081691748,306.385850497768,32714.3153204529,18555.3421352164
263,-60,3.75270824094451,306.39208451832,32716.9502587154,18552.4124398016
263.2,-60,3.75262566497155,306.398318538872,32719.5851969779,18549.4827443869
263.4,-60,3.75254308899858,306.404552559424,32722.2201352405,18546.5530489721
263.6,-60,3.75246184926253,306.410749043889,32724.855073503,18543.6233535574
263.8,-60,3.75238110382317,306.41693164312,32727.4900117655,18540.6936581426
264,-60,3.75230035838381,306.42311424235,32730.124950028,18537.7639627279
264.2,-60,3.75221961294445,306.429296841581,32732.7598882905,18534.8342673131
264.4,-60,3.75213886750509,306.435479440812,32735.3948265531,18531.9045718983
264.6,-60,3.75205812206572,306.441662040043,32738.0297648156,18528.9748764836
264.8,-60,3.75197737662636,306.447844639273,32740.6647030781,18526.0451810688
265,-60,3.751896631187,306.454027238504,32743.2996413406,18523.1154856541
265.2,-60,3.75181588574764,306.460209837735,32745.9345796031,18520.1857902393
265.4,-60,3.75173514030828,306.466392436965,32748.5695178656,18517.2560948246
265.6,-60,3.75165439486892,306.472575036196,32751.2044561282,18514.3263994098
265.8,-60,3.75157364942955,306.478757635427,32753.8393943907,18511.3967039951
266,-60,3.75149290399019,306.484940234657,32756.4743326532,18508.4670085803
266.2,-60,3.75141215855083,306.491122833888,32759.1092709157,18505.5373131655
266.4,-60,3.75133141311147,306.497305433119,32761.7442091782,18502.6076177508
266.6,-60,3.75125066767211,306.503488032349,32764.3791474408,18499.677922336
266.8,-60,3.75116992223275,306.50967063158,32767.0140857033,18496.7482269213
267,-60,3.75108917679339,306.515853230811,32769.6490239658,18493.8185315065
267.2,-60,3.75100843135402,306.522035830041,32772.2839622283,18490.8888360918
267.4,-60,3.75092768591466,306.528218429272,32774.9189004908,18487.959140677
267.6,-60,3.7508469404753,306.534401028503,32777.5538387533,18485.0294452623
267.8,-60,3.75076619503594,306.540583627733,32780.1887770159,18482.0997498475
268,-60,3.75068544959658,306.546766226964,32782.8237152784,18479.1700544327
268.2,-60,3.75060470415722,306.552948826195,32785.4586535409,18476.240359018
268.4,-60,3.75052395871785,306.559131425425,32788.0935918034,18473.3106636032
268.6,-60,3.75044321327849,306.565314024656,32790.7285300659,18470.3809681885
268.8,-60,3.75036246783913,306.571496623887,32793.3634683285,18467.4512727737
269,-60,3.75028172239977,306.577679223117,32795.998406591,18464.521577359
269.2,-60,3.75020097696041,306.583861822348,32798.6333448535,18461.5918819442
269.4,-60,3.75012023152105,306.590044421579,32801.268283116,18458.6621865295
269.6,-60,3.75003948608169,306.596227020809,32803.9032213785,18455.7324911147
269.8,-60,3.74995874064232,306.60240962004,32806.538159641,18452.8027957
270,-60,3.74987799520296,306.608592219271,32809.1730979036,18449.8731002852
270.2,-60,3.74979727217482,306.614774109369,32811.8080361661,18446.9434048704
270.4,-60,3.74971821395387,306.620903321918,32814.4429744286,18444.0137094557
270.6,-60,3.74963915573291,306.627032534466,32817.0779126911,18441.0840140409
270.8,-60,3.74956009751196,306.633161747015,32819.7128509536,18438.1543186262
271,-60,3.749481039291,306.639290959563,32822.3477892162,18435.2246232114
271.2,-60,3.74940198107005,306.645420172112,32824.9827274787,18432.2949277967
271.4,-60,3.74932292284909,306.651549384661,32827.6176657412,18429.3652323819
271.6,-60,3.74924386462814,306.657678597209,32830.2526040037,18426.4355369671
271.8,-60,3.74916480640718,306.663807809758,32832.8875422662,18423.5058415524
272,-60,3.74908574818623,306.669937022306,32835.5224805287,18420.5761461376
272.2,-60,3.74900668996528,306.676066234855,32838.1574187913,18417.6464507229
272.4,-60,3.74892763174432,306.682195447404,32840.7923570538,18414.7167553081
272.6,-60,3.74884857352337,306.688324659952,32843.4272953163,18411.7870598934
272.8,-60,3.74876951530241,306.694453872501,32846.0622335788,18408.8573644786
273,-60,3.74869045708146,306.700583085049,32848.6971718413,18405.9276690638
273.2,-60,3.7486113988605,306.706712297598,32851.3321101039,18402.9979736491
273.4,-60,3.74853234063955,306.712841510146,32853.9670483664,18400.0682782343
273.6,-60,3.74845328241859,306.718970722695,32856.6019866289,18397.1385828196
273.8,-60,3.74837422419764,306.725099935243,32859.2369248914,18394.2088874048
274,-60,3.74829516597668,306.731229147792,32861.8718631539,18391.2791919901
274.2,-60,3.74821610775573,306.73735836034,32864.5068014164,18388.3494965753
274.4,-60,3.74813704953477,306.743487572889,32867.141739679,18385.4198011605
274.6,-60,3.74805799131382,306.749616785438,32869.7766779415,18382.4901057458
274.8,-60,3.74797893309286,306.755745997986,32872.411616204,18379.560410331
275,-60,3.74789987487191,306.761875210535,32875.0465544665,18376.6307149163
275.2,-60,3.74782081665096,306.768004423083,32877.681492729,18373.7010195015
275.4,-60,3.74774175843,306.774133635632,32880.3164309916,18370.7713240868
275.6,-60,3.74766270020905,306.78026284818,32882.9513692541,18367.841628672
275.8,-60,3.74758364198809,306.786392060729,32885.5863075166,18364.9119332573
276,-60,3.74750458376714,306.792521273278,32888.2212457791,18361.9822378425
276.2,-60,3.74742552554618,306.798650485826,32890.8561840416,18359.0525424277
276.4,-60,3.74734646732523,306.804779698375,32893.4911223041,18356.122847013
276.6,-60,3.74726740910427,306.810908910923,32896.1260605667,18353.1931515982
276.8,-60,3.74718835088332,306.817038123472,32898.7609988292,18350.2634561835
277,-60,3.74710979440212,306.823150969814,32901.3959370917,18347.3337607687
277.2,-60,3.74703242784957,306.829225001974,32904.0308753542,18344.404065354
277.4,-60,3.74695506129703,306.835299034134,32906.6658136167,18341.4743699392
277.6,-60,3.74687769474448,306.841373066294,32909.3007518793,18338.5446745244
277.8,-60,3.74680032819193,306.847447098453,32911.9356901418,18335.6149791097
278,-60,3.74672296163939,306.853521130613,32914.5706284043,18332.6852836949
278.2,-60,3.74664559508684,306.859595162773,32917.2055666668,18329.7555882802
278.4,-60,3.74656822853429,306.865669194933,32919.8405049293,18326.8258928654
278.6,-60,3.74649086198175,306.871743227093,32922.4754431918,18323.8961974507
278.8,-60,3.7464134954292,306.877817259253,32925.1103814544,18320.9665020359
279,-60,3.74633612887666,306.883891291413,32927.7453197169,18318.0368066212
279.2,-60,3.74625876232411,306.889965323573,32930.3802579794,18315.1071112064
279.4,-60,3.74618139577156,306.896039355733,32933.0151962419,18312.1774157916
279.6,-60,3.74610402921902,306.902113387893,32935.6501345044,18309.2477203769
279.8,-60,3.74602666266647,306.908187420053,32938.285072767,18306.3180249621
280,-60,3.74594929611392,306.914261452213,32940.9200110295,18303.3883295474
280.2,-60,3.74587192956138,306.920335484373,32943.554949292,18300.4586341326
280.4,-60,3.74579456300883,306.926409516533,32946.1898875545,18297.5289387179
280.6,-60,3.74571719645628,306.932483548693,32948.824825817,18294.5992433031
280.8,-60,3.74563982990374,306.938557580853,32951.4597640795,18291.6695478883
281,-60,3.74556246335119,306.944631613013,32954.0947023421,18288.7398524736
281.2,-60,3.74548509679865,306.950705645172,32956.7296406046,18285.8101570588
281.4,-60,3.7454077302461,306.956779677332,32959.3645788671,18282.8804616441
281.6,-60,3.74533036369355,306.962853709492,32961.9995171296,18279.9507662293
281.8,-60,3.74525299714101,306.968927741652,32964.6344553921,18277.0210708146
282,-60,3.74517563058846,306.975001773812,32967.2693936546,18274.0913753998
282.2,-60,3.74509826403591,306.981075805972,32969.9043319172,18271.1616799851
282.4,-60,3.74502089748337,306.987149838132,32972.5392701797,18268.2319845703
282.6,-60,3.74494353093082,306.993223870292,32975.1742084422,18265.3022891555
282.8,-60,3.74486616437827,306.999297902452,32977.8091467047,18262.3725937408
283,-60,3.74478879782573,307.005371934612,32980.4440849672,18259.442898326
283.2,-60,3.74471143127318,307.011445966772,32983.0790232298,18256.5132029113
283.4,-60,3.74463406472064,307.017519998932,32985.7139614923,18253.5835074965
283.6,-60,3.74455669816809,307.023594031092,32988.3488997548,18250.6538120818
283.8,-60,3.74448016836431,307.029636975281,32990.9838380173,18247.724116667
284,-60,3.74440424471514,307.035657398833,32993.6187762798,18244.7944212522
284.2,-60,3.74432832106596,307.041677822384,32996.2537145424,18241.8647258375
284.4,-60,3.74425239741679,307.047698245935,32998.8886528049,18238.9350304227
284.6,-60,3.74417647376762,307.053718669486,33001.5235910674,18236.005335008
284.8,-60,3.74410055011844,307.059739093038,33004.1585293299,18233.0756395932
285,-60,3.74402462646927,307.065759516589,33006.7934675924,18230.1459441785
285.2,-60,3.7439487028201,307.07177994014,33009.428405855,18227.2162487637
285.4,-60,3.74387277917092,307.077800363692,33012.0633441175,18224.286553349
285.6,-60,3.74379685552175,307.083820787243,33014.69828238,18221.3568579342
285.8,-60,3.74372093187258,307.089841210794,33017.3332206425,18218.4271625194
286,-60,3.7436450082234,307.095861634345,33019.968158905,18215.4974671047
286.2,-60,3.74356908457423,307.101882057897,33022.6030971675,18212.5677716899
286.4,-60,3.74349316092506,307.107902481448,33025.2380354301,18209.6380762752
286.6,-60,3.74341723727588,307.113922904999,33027.8729736926,18206.7083808604
286.8,-60,3.74334131362671,307.119943328551,33030.5079119551,18203.7786854457
287,-60,3.74326538997754,307.125963752102,33033.1428502176,18200.8489900309
287.2,-60,3.74318946632836,307.131984175653,33035.7777884801,18197.9192946162
287.4,-60,3.74311354267919,307.138004599204,33038.4127267427,18194.9895992014
287.6,-60,3.74303761903002,307.144025022756,33041.0476650052,18192.0599037866
287.8,-60,3.74296169538084,307.150045446307,33043.6826032677,18189.1302083719
288,-60,3.74288577173167,307.156065869858,33046.3175415302,18186.2005129571
288.2,-60,3.7428098480825,307.162086293409,33048.9524797927,18183.2708175424
288.4,-60,3.74273392443332,307.168106716961,33051.5874180552,18180.3411221276
288.6,-60,3.74265800078415,307.174127140512,33054.2223563178,18177.4114267129
288.8,-60,3.74258207713498,307.180147564063,33056.8572945803,18174.4817312981
289,-60,3.7425061534858,307.186167987615,33059.4922328428,18171.5520358834
289.2,-60,3.74243022983663,307.192188411166,33062.1271711053,18168.6223404686
289.4,-60,3.74235430618746,307.198208834717,33064.7621093678,18165.6926450539
289.6,-60,3.74227838253828,307.204229258268,33067.3970476304,18162.7629496391
289.8,-60,3.74220308691887,307.210223531722,33070.0319858929,18159.8332542243
290,-60,3.74212834002573,307.21619495714,33072.6669241554,18156.9035588096
290.2,-60,3.74205359313259,307.222166382558,33075.3018624179,18153.9738633948
290.4,-60,3.74197884623945,307.228137807976,33077.9368006804,18151.0441679801
290.6,-60,3.74190409934631,307.234109233394,33080.5717389429,18148.1144725653
290.8,-60,3.74182935245317,307.240080658812,33083.2066772055,18145.1847771506
291,-60,3.74175460556003,307.24605208423,33085.841615468,18142.2550817358
291.2,-60,3.74167985866689,307.252023509648,33088.4765537305,18139.3253863211
291.4,-60,3.74160511177375,307.257994935066,33091.111491993,18136.3956909063
291.6,-60,3.7415303648806,307.263966360484,33093.7464302555,18133.4659954915
291.8,-60,3.74145561798746,307.269937785902,33096.381368518,18130.5363000768
292,-60,3.74138087109432,307.27590921132,33099.0163067806,18127.606604662
292.2,-60,3.74130612420118,307.281880636738,33101.6512450431,18124.6769092473
292.4,-60,3.74123137730804,307.287852062156,33104.2861833056,18121.7472138325
292.6,-60,3.7411566304149,307.293823487574,33106.9211215681,18118.8175184178
292.8,-60,3.74108188352176,307.299794912992,33109.5560598306,18115.887823003
293,-60,3.74100713662862,307.30576633841,33112.1909980932,18112.9581275883
293.2,-60,3.74093238973548,307.311737763828,33114.8259363557,18110.0284321735
293.4,-60,3.74085764284234,307.317709189246,33117.4608746182,18107.0987367587
293.6,-60,3.7407828959492,307.323680614664,33120.0958128807,18104.169041344
293.8,-60,3.74070814905606,307.329652040082,33122.7307511432,18101.2393459292
294,-60,3.74063340216292,307.3356234655,33125.3656894057,18098.3096505145
