# time [s],current [A],voltage [V],temperature [K],c_p_avg [mol/m^3],c_n_avg [mol/m^3]
598.5,-30,3.82427076010078,300.179747903611,33194.5328187968,18021.4051458774
599,-30,3.82418682701945,300.180082740172,33197.826491625,18017.743026609
599.5,-30,3.82410289393812,300.180417576734,33201.1201644531,18014.0809073405
600,-30,3.82401896085679,300.180752413295,33204.4138372813,18010.4187880721
600.5,-30,3.82393502777546,300.181087249856,33207.7075101094,18006.7566688036
601,-30,3.82385109469413,300.181422086418,33211.0011829376,18003.0945495352
601.5,-30,3.8237671616128,300.181756922979,33214.2948557657,17999.4324302668
602,-30,3.82368322853147,300.18209175954,33217.5885285939,17995.7703109983
602.5,-30,3.82359929545014,300.182426596102,33220.882201422,17992.1081917299
603,-30,3.82351536236881,300.182761432663,33224.1758742502,17988.4460724614
603.5,-30,3.82343142928748,300.183096269224,33227.4695470783,17984.783953193
604,-30,3.82334749620614,300.183431105785,33230.7632199065,17981.1218339245
604.5,-30,3.82326356312481,300.183765942347,33234.0568927346,17977.4597146561
605,-30,3.82318014565728,300.184077467912,33237.3505655628,17973.7975953876
605.5,-30,3.82309676786183,300.184387199894,33240.6442383909,17970.1354761192
606,-30,3.82301339006639,300.184696931876,33243.9379112191,17966.4733568508
606.5,-30,3.82293001227094,300.185006663859,33247.2315840472,17962.8112375823
607,-30,3.8228466344755,300.185316395841,33250.5252568754,17959.1491183139
607.5,-30,3.82276325668006,300.185626127823,33253.8189297035,17955.4869990454
608,-30,3.82267987888461,300.185935859806,33257.1126025316,17951.824879777
608.5,-30,3.82259650108917,300.186245591788,33260.4062753598,17948.1627605085
609,-30,3.82251312329372,300.186555323771,33263.6999481879,17944.5006412401
609.5,-30,3.82242974549828,300.186865055753,33266.9936210161,17940.8385219716
610,-30,3.82234636770283,300.187174787735,33270.2872938442,17937.1764027032
610.5,-30,3.82226298990739,300.187484519718,33273.5809666724,17933.5142834348
611,-30,3.82217961211194,300.1877942517,33276.8746395005,17929.8521641663
611.5,-30,3.8220962343165,300.188103983682,33280.1683123287,17926.1900448979
612,-30,3.82201285652105,300.188413715665,33283.4619851568,17922.5279256294
612.5,-30,3.82192947872561,300.188723447647,33286.755657985,17918.865806361
613,-30,3.82184610093017,300.189033179629,33290.0493308131,17915.2036870925
613.5,-30,3.82176313087606,300.189325254278,33293.3430036413,17911.5415678241
614,-30,3.82168027835418,300.189612239166,33296.6366764694,17907.8794485557
614.5,-30,3.82159742583231,300.189899224053,33299.9303492976,17904.2173292872
615,-30,3.82151457331043,300.190186208941,33303.2240221257,17900.5552100188
615.5,-30,3.82143172078855,300.190473193829,33306.5176949539,17896.8930907503
616,-30,3.82134886826667,300.190760178717,33309.811367782,17893.2309714819
616.5,-30,3.82126601574479,300.191047163605,33313.1050406102,17889.5688522134
617,-30,3.82118316322291,300.191334148493,33316.3987134383,17885.906732945
617.5,-30,3.82110031070103,300.191621133381,33319.6923862665,17882.2446136765
618,-30,3.82101745817915,300.191908118269,33322.9860590946,17878.5824944081
618.5,-30,3.82093460565727,300.192195103157,33326.2797319228,17874.9203751397
619,-30,3.82085175313539,300.192482088045,33329.5734047509,17871.2582558712
619.5,-30,3.82076890061351,300.192769072933,33332.8670775791,17867.5961366028
620,-30,3.82068604809163,300.19305605782,33336.1607504072,17863.9340173343
620.5,-30,3.82060319556975,300.193343042708,33339.4544232354,17860.2718980659
621,-30,3.82052050925358,300.193623096608,33342.7480960635,17856.6097787974
621.5,-30,3.82043814677288,300.193889646157,33346.0417688916,17852.947659529
622,-30,3.82035578429218,300.194156195706,33349.3354417198,17849.2855402605
622.5,-30,3.82027342181147,300.194422745256,33352.6291145479,17845.6234209921
623,-30,3.82019105933077,300.194689294805,33355.9227873761,17841.9613017237
623.5,-30,3.82010869685007,300.194955844355,33359.2164602042,17838.2991824552
624,-30,3.82002633436937,300.195222393904,33362.5101330324,17834.6370631868
624.5,-30,3.81994397188866,300.195488943454,33365.8038058605,17830.9749439183
625,-30,3.81986160940796,300.195755493003,33369.0974786887,17827.3128246499
625.5,-30,3.81977924692726,300.196022042552,33372.3911515168,17823.6507053814
626,-30,3.81969688444656,300.196288592102,33375.684824345,17819.988586113
626.5,-30,3.81961452196585,300.196555141651,33378.9784971731,17816.3264668446
627,-30,3.81953215948515,300.196821691201,33382.2721700013,17812.6643475761
627.5,-30,3.81944979700445,300.19708824075,33385.5658428294,17809.0022283077
628,-30,3.81936743452374,300.1973547903,33388.8595156576,17805.3401090392
628.5,-30,3.81928507204304,300.197621339849,33392.1531884857,17801.6779897708
629,-30,3.81920314133222,300.197870318285,33395.4468613139,17798.0158705023
629.5,-30,3.81912125748543,300.198117389564,33398.740534142,17794.3537512339
630,-30,3.81903937363864,300.198364460843,33402.0342069702,17790.6916319654
630.5,-30,3.81895748979185,300.198611532122,33405.3278797983,17787.029512697
631,-30,3.81887560594505,300.1988586034,33408.6215526264,17783.3673934286
631.5,-30,3.81879372209826,300.199105674679,33411.9152254546,17779.7052741601
632,-30,3.81871183825147,300.199352745958,33415.2088982827,17776.0431548917
632.5,-30,3.81862995440468,300.199599817236,33418.5025711109,17772.3810356232
633,-30,3.81854807055789,300.199846888515,33421.796243939,17768.7189163548
633.5,-30,3.8184661867111,300.200093959794,33425.0899167672,17765.0567970863
634,-30,3.81838430286431,300.200341031073,33428.3835895953,17761.3946778179
634.5,-30,3.81830241901752,300.200588102351,33431.6772624235,17757.7325585494
635,-30,3.81822053517072,300.20083517363,33434.9709352516,17754.070439281
635.5,-30,3.81813865132393,300.201082244909,33438.2646080798,17750.4083200126
636,-30,3.81805676747714,300.201329316188,33441.5582809079,17746.7462007441
636.5,-30,3.81797510023448,300.201567566737,33444.8519537361,17743.0840814757
637,-30,3.81789368219394,300.201795669075,33448.1456265642,17739.4219622072
637.5,-30,3.81781226415339,300.202023771412,33451.4392993924,17735.7598429388
638,-30,3.81773084611285,300.20225187375,33454.7329722205,17732.0977236703
638.5,-30,3.81764942807231,300.202479976088,33458.0266450487,17728.4356044019
639,-30,3.81756801003177,300.202708078426,33461.3203178768,17724.7734851334
639.5,-30,3.81748659199123,300.202936180764,33464.613990705,17721.111365865
640,-30,3.81740517395068,300.203164283101,33467.9076635331,17717.4492465966
640.5,-30,3.81732375591014,300.203392385439,33471.2013363612,17713.7871273281
641,-30,3.8172423378696,300.203620487777,33474.4950091894,17710.1250080597
641.5,-30,3.81716091982906,300.203848590115,33477.7886820176,17706.4628887912
642,-30,3.81707950178851,300.204076692452,33481.0823548457,17702.8007695228
642.5,-30,3.81699808374797,300.20430479479,33484.3760276738,17699.1386502543
643,-30,3.81691666570743,300.204532897128,33487.669700502,17695.4765309859
643.5,-30,3.81683524766689,300.204760999466,33490.9633733301,17691.8144117174
644,-30,3.81675384234259,300.204988578542,33494.2570461583,17688.152292449
644.5,-30,3.81667287958887,300.205197946275,33497.5507189864,17684.4901731806
645,-30,3.81659191683515,300.205407314008,33500.8443918146,17680.8280539121
645.5,-30,3.81651095408142,300.205616681741,33504.1380646427,17677.1659346437
646,-30,3.8164299913277,300.205826049474,33507.4317374709,17673.5038153752
646.5,-30,3.81634902857398,300.206035417207,33510.725410299,17669.8416961068
647,-30,3.81626806582025,300.206244784939,33514.0190831272,17666.1795768383
647.5,-30,3.81618710306653,300.206454152672,33517.3127559553,17662.5174575699
648,-30,3.81610614031281,300.206663520405,33520.6064287835,17658.8553383015
648.5,-30,3.81602517755908,300.206872888138,33523.9001016116,17655.193219033
649,-30,3.81594421480536,300.207082255871,33527.1937744398,17651.5310997646
649.5,-30,3.81586325205164,300.207291623604,33530.4874472679,17647.8689804961
650,-30,3.81578228929791,300.207500991336,33533.7811200961,17644.2068612277
650.5,-30,3.81570132654419,300.207710359069,33537.0747929242,17640.5447419592
651,-30,3.81562036379047,300.207919726802,33540.3684657524,17636.8826226908
651.5,-30,3.81553940103674,300.208129094535,33543.6621385805,17633.2205034223
652,-30,3.81545870227492,300.208327451527,33546.9558114087,17629.5583841539
652.5,-30,3.81537818632041,300.208518183877,33550.2494842368,17625.8962648855
653,-30,3.8152976703659,300.208708916227,33553.543157065,17622.234145617
653.5,-30,3.81521715441139,300.208899648576,33556.8368298931,17618.5720263486
654,-30,3.81513663845688,300.209090380926,33560.1305027213,17614.9099070801
654.5,-30,3.81505612250237,300.209281113276,33563.4241755494,17611.2477878117
655,-30,3.81497560654786,300.209471845626,33566.7178483775,17607.5856685432
655.5,-30,3.81489509059335,300.209662577976,33570.0115212057,17603.9235492748
656,-30,3.81481457463884,300.209853310325,33573.3051940338,17600.2614300064
656.5,-30,3.81473405868433,300.210044042675,33576.598866862,17596.5993107379
657,-30,3.81465354272982,300.210234775025,33579.8925396901,17592.9371914695
657.5,-30,3.81457302677531,300.210425507375,33583.1862125183,17589.275072201
658,-30,3.8144925108208,300.210616239725,33586.4798853464,17585.6129529326
658.5,-30,3.81441199486629,300.210806972074,33589.7735581746,17581.9508336641
659,-30,3.81433147891178,300.210997704424,33593.0672310027,17578.2887143957
659.5,-30,3.81425103063236,300.211185558674,33596.3609038309,17574.6265951272
660,-30,3.81417095477681,300.211357574406,33599.654576659,17570.9644758588
660.5,-30,3.81409087892127,300.211529590137,33602.9482494872,17567.3023565903
661,-30,3.81401080306572,300.211701605869,33606.2419223153,17563.6402373219
661.5,-30,3.81393072721017,300.211873621601,33609.5355951435,17559.9781180535
662,-30,3.81385065135463,300.212045637333,33612.8292679716,17556.315998785
662.5,-30,3.81377057549908,300.212217653064,33616.1229407998,17552.6538795166
663,-30,3.81369049964353,300.212389668796,33619.4166136279,17548.9917602481
663.5,-30,3.81361042378799,300.212561684528,33622.7102864561,17545.3296409797
664,-30,3.81353034793244,300.21273370026,33626.0039592842,17541.6675217112
664.5,-30,3.81345027207689,300.212905715992,33629.2976321123,17538.0054024428
665,-30,3.81337019622135,300.213077731723,33632.5913049405,17534.3432831744
665.5,-30,3.8132901203658,300.213249747455,33635.8849777686,17530.6811639059
666,-30,3.81321004451026,300.213421763187,33639.1786505968,17527.0190446375
666.5,-30,3.81312996865471,300.213593778919,33642.4723234249,17523.356925369
667,-30,3.81304989279916,300.213765794651,33645.7659962531,17519.6948061006
667.5,-30,3.81297016056219,300.213922608505,33649.0596690812,17516.0326868321
668,-30,3.81289056415642,300.214073413112,33652.3533419094,17512.3705675637
668.5,-30,3.81281096775066,300.214224217718,33655.6470147375,17508.7084482952
669,-30,3.81273137134489,300.214375022325,33658.9406875657,17505.0463290268
669.5,-30,3.81265177493912,300.214525826931,33662.2343603938,17501.3842097584
670,-30,3.81257217853336,300.214676631538,33665.528033222,17497.7220904899
670.5,-30,3.81249258212759,300.214827436144,33668.8217060501,17494.0599712215
671,-30,3.81241298572183,300.214978240751,33672.1153788783,17490.397851953
671.5,-30,3.81233338931606,300.215129045357,33675.4090517064,17486.7357326846
672,-30,3.81225379291029,300.215279849964,33678.7027245346,17483.0736134161
672.5,-30,3.81217419650453,300.21543065457,33681.9963973627,17479.4114941477
673,-30,3.81209460009876,300.215581459177,33685.2900701909,17475.7493748793
673.5,-30,3.812015003693,300.215732263783,33688.583743019,17472.0872556108
674,-30,3.81193540728723,300.215883068389,33691.8774158472,17468.4251363424
674.5,-30,3.81185581088146,300.216033872996,33695.1710886753,17464.7630170739
675,-30,3.8117762144757,300.216184677602,33698.4647615034,17461.1008978055
675.5,-30,3.81169661806993,300.216335482209,33701.7584343316,17457.438778537
676,-30,3.81161702166417,300.216486286815,33705.0521071597,17453.7766592686
676.5,-30,3.8115374252584,300.216637091422,33708.3457799879,17450.1145400001
677,-30,3.81145812335583,300.216774366296,33711.639452816,17446.4524207317
677.5,-30,3.81137904566239,300.216901340809,33714.9331256442,17442.7903014633
678,-30,3.81129996796894,300.217028315322,33718.2267984723,17439.1281821948
678.5,-30,3.8112208902755,300.217155289835,33721.5204713005,17435.4660629264
679,-30,3.81114181258205,300.217282264348,33724.8141441286,17431.8039436579
679.5,-30,3.81106273488861,300.217409238861,33728.1078169568,17428.1418243895
680,-30,3.81098365719516,300.217536213374,33731.4014897849,17424.479705121
680.5,-30,3.81090457950172,300.217663187887,33734.6951626131,17420.8175858526
681,-30,3.81082550180827,300.2177901624,33737.9888354412,17417.1554665841
681.5,-30,3.81074642411483,300.217917136913,33741.2825082694,17413.4933473157
682,-30,3.81066734642138,300.218044111426,33744.5761810975,17409.8312280473
682.5,-30,3.81058826872794,300.218171085939,33747.8698539257,17406.1691087788
683,-30,3.81050919103449,300.218298060452,33751.1635267538,17402.5069895104
683.5,-30,3.81043011334105,300.218425034965,33754.457199582,17398.8448702419
684,-30,3.8103510356476,300.218552009478,33757.7508724101,17395.1827509735
684.5,-30,3.81027195795416,300.218678983991,33761.0445452383,17391.520631705
685,-30,3.81019288026071,300.218805958504,33764.3382180664,17387.8585124366
685.5,-30,3.81011380256727,300.218932933017,33767.6318908946,17384.1963931681
686,-30,3.81003472487382,300.21905990753,33770.9255637227,17380.5342738997
686.5,-30,3.80995586194996,300.219176794028,33774.2192365508,17376.8721546313
687,-30,3.8098772970498,300.219279681953,33777.512909379,17373.2100353628
687.5,-30,3.80979873214964,300.219382569878,33780.8065822071,17369.5479160944
688,-30,3.80972016724948,300.219485457803,33784.1002550353,17365.8857968259
688.5,-30,3.80964160234932,300.219588345728,33787.3939278634,17362.2236775575
689,-30,3.80956303744916,300.219691233653,33790.6876006916,17358.561558289
689.5,-30,3.809484472549,300.219794121578,33793.9812735197,17354.8994390206
690,-30,3.80940590764884,300.219897009503,33797.2749463479,17351.2373197522
690.5,-30,3.80932734274868,300.219999897428,33800.568619176,17347.5752004837
691,-30,3.80924877784852,300.220102785353,33803.8622920042,17343.9130812153
691.5,-30,3.80917021294836,300.220205673278,33807.1559648323,17340.2509619468
692,-30,3.8090916480482,300.220308561203,33810.4496376605,17336.5888426784
692.5,-30,3.80901308314804,300.220411449128,33813.7433104886,17332.9267234099
693,-30,3.80893451824788,300.220514337054,33817.0369833168,17329.2646041415
693.5,-30,3.80885595334772,300.220617224979,33820.3306561449,17325.602484873
694,-30,3.80877738844756,300.220720112904,33823.6243289731,17321.9403656046
694.5,-30,3.8086988235474,300.220823000829,33826.9180018012,17318.2782463362
695,-30,3.80862025864724,300.220925888754,33830.2116746294,17314.6161270677
695.5,-30,3.80854169374707,300.221028776679,33833.5053474575,17310.9540077993
696,-30,3.80846326516377,300.221125150904,33836.7990202857,17307.2918885308
696.5,-30,3.80838520535109,300.221203903967,33840.0926931138,17303.6297692624
697,-30,3.80830714553841,300.221282657031,33843.3863659419,17299.9676499939
697.5,-30,3.80822908572573,300.221361410094,33846.6800387701,17296.3055307255
698,-30,3.80815102591305,300.221440163157,33849.9737115982,17292.643411457
698.5,-30,3.80807296610037,300.221518916221,33853.2673844264,17288.9812921886
699,-30,3.80799490628769,300.221597669284,33856.5610572545,17285.3191729202
699.5,-30,3.80791684647501,300.221676422348,33859.8547300827,17281.6570536517
700,-30,3.80783878666233,300.221755175411,33863.1484029108,17277.9949343833
700.5,-30,3.80776072684965,300.221833928474,33866.442075739,17274.3328151148
701,-30,3.80768266703697,300.221912681538,33869.7357485671,17270.6706958464
701.5,-30,3.80760460722429,300.221991434601,33873.0294213953,17267.0085765779
702,-30,3.80752654741161,300.222070187665,33876.3230942234,17263.3464573095
702.5,-30,3.80744848759893,300.222148940728,33879.6167670516,17259.684338041
703,-30,3.80737042778625,300.222227693792,33882.9104398797,17256.0222187726
703.5,-30,3.80729236797357,300.222306446855,33886.2041127079,17252.3600995042
704,-30,3.80721430816089,300.222385199918,33889.497785536,17248.6979802357
704.5,-30,3.80713624834821,300.222463952982,33892.7914583642,17245.0358609673
705,-30,3.80705818853553,300.222542706045,33896.0851311923,17241.3737416988
705.5,-30,3.8069801881191,300.222618556756,33899.3788040205,17237.7116224304
706,-30,3.80690261937814,300.222673313975,33902.6724768486,17234.0495031619
706.5,-30,3.80682505063718,300.222728071195,33905.9661496768,17230.3873838935
707,-30,3.80674748189622,300.222782828414,33909.2598225049,17226.725264625
707.5,-30,3.80666991315527,300.222837585633,33912.5534953331,17223.0631453566
708,-30,3.80659234441431,300.222892342853,33915.8471681612,17219.4010260882
708.5,-30,3.80651477567335,300.222947100072,33919.1408409893,17215.7389068197
709,-30,3.80643720693239,300.223001857291,33922.4345138175,17212.0767875513
709.5,-30,3.80635963819143,300.22305661451,33925.7281866456,17208.4146682828
710,-30,3.80628206945047,300.223111371729,33929.0218594738,17204.7525490144
710.5,-30,3.80620450070951,300.223166128949,33932.3155323019,17201.0904297459
711,-30,3.80612693196855,300.223220886168,33935.6092051301,17197.4283104775
711.5,-30,3.80604936322759,300.223275643387,33938.9028779582,17193.7661912091
712,-30,3.80597179448663,300.223330400607,33942.1965507864,17190.1040719406
712.5,-30,3.80589422574567,300.223385157826,33945.4902236145,17186.4419526722
713,-30,3.80581665700471,300.223439915045,33948.7838964427,17182.7798334037
713.5,-30,3.80573908826375,300.223494672264,33952.0775692708,17179.1177141353
714,-30,3.80566151952279,300.223549429484,33955.371242099,17175.4555948668
714.5,-30,3.80558395078183,300.223604186703,33958.6649149271,17171.7934755984
715,-30,3.80550638204087,300.223658943922,33961.9585877553,17168.1313563299
715.5,-30,3.80542928303467,300.223690719377,33965.2522605834,17164.4692370615
716,-30,3.80535219755148,300.223721833219,33968.5459334116,17160.8071177931
716.5,-30,3.80527511206829,300.22375294706,33971.8396062397,17157.1449985246
717,-30,3.8051980265851,300.223784060902,33975.1332790679,17153.4828792562
717.5,-30,3.80512094110191,300.223815174744,33978.426951896,17149.8207599877
718,-30,3.80504385561873,300.223846288585,33981.7206247242,17146.1586407193
718.5,-30,3.80496677013554,300.223877402427,33985.0142975523,17142.4965214508
719,-30,3.80488968465235,300.223908516269,33988.3079703805,17138.8344021824
719.5,-30,3.80481259916916,300.22393963011,33991.6016432086,17135.1722829139
720,-30,3.80473551368597,300.223970743952,33994.8953160368,17131.5101636455
720.5,-30,3.80465842820278,300.224001857793,33998.1889888649,17127.8480443771
721,-30,3.80458134271959,300.224032971635,34001.4826616931,17124.1859251086
721.5,-30,3.8045042572364,300.224064085477,34004.7763345212,17120.5238058402
722,-30,3.80442717175321,300.224095199319,34008.0700073493,17116.8616865717
722.5,-30,3.80435008627002,300.22412631316,34011.3636801775,17113.1995673033
723,-30,3.80427300078683,300.224157427002,34014.6573530056,17109.5374480348
723.5,-30,3.80419591530364,300.224188540843,34017.9510258338,17105.8753287664
724,-30,3.80411882982046,300.224219654685,34021.2446986619,17102.213209498
724.5,-30,3.80404174433727,300.224250768527,34024.5383714901,17098.5510902295
725,-30,3.80396505332553,300.224262929081,34027.8320443182,17094.8889709611
725.5,-30,3.80388844710397,300.224271015696,34031.1257171464,17091.2268516926
726,-30,3.8038118408824,300.224279102311,34034.4193899745,17087.5647324242
726.5,-30,3.80373523466084,300.224287188926,34037.7130628027,17083.9026131557
727,-30,3.80365862843927,300.224295275541,34041.0067356308,17080.2404938873
727.5,-30,3.80358202221771,300.224303362156,34044.300408459,17076.5783746188
728,-30,3.80350541599615,300.224311448771,34047.5940812871,17072.9162553504
728.5,-30,3.80342880977458,300.224319535386,34050.8877541153,17069.254136082
729,-30,3.80335220355302,300.224327622002,34054.1814269434,17065.5920168135
729.5,-30,3.80327559733145,300.224335708617,34057.4750997716,17061.9298975451
730,-30,3.80319899110989,300.224343795232,34060.7687725997,17058.2677782766
730.5,-30,3.80312238488832,300.224351881847,34064.0624454279,17054.6056590082
731,-30,3.80304577866676,300.224359968462,34067.356118256,17050.9435397397
731.5,-30,3.8029691724452,300.224368055077,34070.6497910841,17047.2814204713
732,-30,3.80289256622363,300.224376141692,34073.9434639123,17043.6193012028
732.5,-30,3.80281596000207,300.224384228307,34077.2371367404,17039.9571819344
733,-30,3.8027393537805,300.224392314923,34080.5308095686,17036.295062666
733.5,-30,3.80266274755894,300.224400401538,34083.8244823967,17032.6329433975
734,-30,3.80258614133737,300.224408488153,34087.1181552249,17028.9708241291
734.5,-30,3.80250985290981,300.224401561302,34090.411828053,17025.3087048606
735,-30,3.80243371809034,300.22438737758,34093.7055008812,17021.6465855922
735.5,-30,3.80235758327087,300.224373193859,34096.9991737093,17017.9844663237
736,-30,3.8022814484514,300.224359010137,34100.2928465375,17014.3223470553
736.5,-30,3.80220531363193,300.224344826415,34103.5865193656,17010.6602277869
737,-30,3.80212917881246,300.224330642694,34106.8801921938,17006.9981085184
737.5,-30,3.80205304399299,300.224316458972,34110.1738650219,17003.33598925
738,-30,3.80197690917353,300.224302275251,34113.4675378501,16999.6738699815
738.5,-30,3.80190077435406,300.224288091529,34116.7612106782,16996.0117507131
739,-30,3.80182463953459,300.224273907807,34120.0548835064,16992.3496314446
739.5,-30,3.80174850471512,300.224259724086,34123.3485563345,16988.6875121762
740,-30,3.80167236989565,300.224245540364,34126.6422291627,16985.0253929077
740.5,-30,3.80159623507618,300.224231356642,34129.9359019908,16981.3632736393
741,-30,3.80152010025671,300.224217172921,34133.229574819,16977.7011543709
741.5,-30,3.80144396543724,300.224202989199,34136.5232476471,16974.0390351024
742,-30,3.80136783061777,300.224188805478,34139.8169204752,16970.376915834
742.5,-30,3.80129169579831,300.224174621756,34143.1105933034,16966.7147965655
743,-30,3.80121556097884,300.224160438034,34146.4042661315,16963.0526772971
743.5,-30,3.80113942615937,300.224146254313,34149.6979389597,16959.3905580286
744,-30,3.80106353183871,300.224120823563,34152.9916117878,16955.7284387602
744.5,-30,3.80098785492817,300.224085225538,34156.285284616,16952.0663194917
745,-30,3.80091217801762,300.224049627513,34159.5789574441,16948.4042002233
745.5,-30,3.80083650110707,300.224014029488,34162.8726302723,16944.7420809549
746,-30,3.80076082419653,300.223978431463,34166.1663031004,16941.0799616864
746.5,-30,3.80068514728598,300.223942833439,34169.4599759286,16937.417842418
747,-30,3.80060947037544,300.223907235414,34172.7536487567,16933.7557231495
747.5,-30,3.80053379346489,300.223871637389,34176.0473215849,16930.0936038811
748,-30,3.80045811655434,300.223836039364,34179.340994413,16926.4314846126
748.5,-30,3.8003824396438,300.223800441339,34182.6346672412,16922.7693653442
749,-30,3.80030676273325,300.223764843314,34185.9283400693,16919.1072460757
749.5,-30,3.80023108582271,300.223729245289,34189.2220128975,16915.4451268073
750,-30,3.80015540891216,300.223693647265,34192.5156857256,16911.7830075389
750.5,-30,3.80007973200162,300.22365804924,34195.8093585538,16908.1208882704
751,-30,3.80000405509107,300.223622451215,34199.1030313819,16904.458769002
751.5,-30,3.79992837818052,300.22358685319,34202.3967042101,16900.7966497335
752,-30,3.79985270126998,300.223551255165,34205.6903770382,16897.1345304651
752.5,-30,3.79977702435943,300.22351565714,34208.9840498664,16893.4724111966
753,-30,3.79970134744888,300.223480059115,34212.2777226945,16889.8102919282
753.5,-30,3.79962583829608,300.223436750389,34215.5713955226,16886.1481726597
754,-30,3.79955060722283,300.223380660204,34218.8650683508,16882.4860533913
754.5,-30,3.79947537614958,300.22332457002,34222.1587411789,16878.8239341229
755,-30,3.79940014507633,300.223268479835,34225.4524140071,16875.1618148544
755.5,-30,3.79932491400308,300.223212389651,34228.7460868352,16871.499695586
756,-30,3.79924968292984,300.223156299466,34232.0397596634,16867.8375763175
756.5,-30,3.79917445185659,300.223100209281,34235.3334324915,16864.1754570491
757,-30,3.79909922078334,300.223044119097,34238.6271053197,16860.5133377806
757.5,-30,3.79902398971009,300.222988028912,34241.9207781478,16856.8512185122
758,-30,3.79894875863684,300.222931938728,34245.214450976,16853.1890992437
758.5,-30,3.79887352756359,300.222875848543,34248.5081238041,16849.5269799753
759,-30,3.79879829649034,300.222819758359,34251.8017966323,16845.8648607069
759.5,-30,3.79872306541709,300.222763668174,34255.0954694604,16842.2027414384
760,-30,3.79864783434384,300.22270757799,34258.3891422886,16838.54062217
760.5,-30,3.79857260327059,300.222651487805,34261.6828151167,16834.8785029015
761,-30,3.79849737219734,300.222595397621,34264.9764879449,16831.2163836331
761.5,-30,3.79842214112409,300.222539307436,34268.270160773,16827.5542643646
762,-30,3.79834691005084,300.222483217252,34271.5638336012,16823.8921450962
762.5,-30,3.79827167897759,300.222427127067,34274.8575064293,16820.2300258278
763,-30,3.7981965497631,300.222366579652,34278.1511792575,16816.5679065593
763.5,-30,3.798121766735,300.222290883492,34281.4448520856,16812.9057872909
764,-30,3.7980469837069,300.222215187331,34284.7385249138,16809.2436680224
764.5,-30,3.7979722006788,300.22213949117,34288.0321977419,16805.581548754
765,-30,3.79789741765069,300.22206379501,34291.3258705701,16801.9194294855
765.5,-30,3.79782263462259,300.221988098849,34294.6195433982,16798.2573102171
766,-30,3.79774785159449,300.221912402689,34297.9132162263,16794.5951909486
766.5,-30,3.79767306856639,300.221836706528,34301.2068890545,16790.9330716802
767,-30,3.79759828553828,300.221761010367,34304.5005618826,16787.2709524118
767.5,-30,3.79752350251018,300.221685314207,34307.7942347108,16783.6088331433
768,-30,3.79744871948208,300.221609618046,34311.0879075389,16779.9467138749
768.5,-30,3.79737393645398,300.221533921886,34314.3815803671,16776.2845946064
769,-30,3.79729915342587,300.221458225725,34317.6752531952,16772.622475338
769.5,-30,3.79722437039777,300.221382529564,34320.9689260234,16768.9603560695
770,-30,3.79714958736967,300.221306833404,34324.2625988515,16765.2982368011
770.5,-30,3.79707480434157,300.221231137243,34327.5562716797,16761.6361175326
771,-30,3.79700002131346,300.221155441082,34330.8499445078,16757.9739982642
771.5,-30,3.79692523828536,300.221079744922,34334.143617336,16754.3118789958
772,-30,3.79685045525726,300.221004048761,34337.4372901641,16750.6497597273
772.5,-30,3.79677570294163,300.220927017603,34340.7309629923,16746.9876404589
773,-30,3.79670131162898,300.220834294515,34344.0246358204,16743.3255211904
773.5,-30,3.79662692031633,300.220741571427,34347.3183086486,16739.663401922
774,-30,3.79655252900368,300.220648848339,34350.6119814767,16736.0012826535
774.5,-30,3.79647813769104,300.220556125251,34353.9056543049,16732.3391633851
775,-30,3.79640374637838,300.220463402163,34357.199327133,16728.6770441167
775.5,-30,3.79632935506574,300.220370679074,34360.4929999611,16725.0149248482
776,-30,3.79625496375309,300.220277955986,34363.7866727893,16721.3528055798
776.5,-30,3.79618057244044,300.220185232898,34367.0803456174,16717.6906863113
777,-30,3.79610618112779,300.22009250981,34370.3740184456,16714.0285670429
777.5,-30,3.79603178981514,300.219999786722,34373.6676912737,16710.3664477744
778,-30,3.79595739850249,300.219907063634,34376.9613641019,16706.704328506
778.5,-30,3.79588300718984,300.219814340546,34380.25503693,16703.0422092375
779,-30,3.79580861587719,300.219721617458,34383.5487097582,16699.3800899691
779.5,-30,3.79573422456454,300.219628894369,34386.8423825863,16695.7179707007
780,-30,3.79565983325189,300.219536171281,34390.1360554145,16692.0558514322
780.5,-30,3.79558567470918,300.219433248612,34393.4297282426,16688.3937321638
781,-30,3.79551162073281,300.219325744024,34396.7234010708,16684.7316128953
781.5,-30,3.79543756675644,300.219218239436,34400.0170738989,16681.0694936269
782,-30,3.79536351278008,300.219110734848,34403.3107467271,16677.4073743584
782.5,-30,3.79528945880371,300.21900323026,34406.6044195552,16673.74525509
783,-30,3.79521540482734,300.218895725672,34409.8980923834,16670.0831358215
783.5,-30,3.79514135085097,300.218788221084,34413.1917652115,16666.4210165531
784,-30,3.7950672968746,300.218680716496,34416.4854380397,16662.7588972847
784.5,-30,3.79499324289823,300.218573211908,34419.7791108678,16659.0967780162
785,-30,3.79491918892187,300.21846570732,34423.072783696,16655.4346587478
785.5,-30,3.7948451349455,300.218358202732,34426.3664565241,16651.7725394793
786,-30,3.79477108096913,300.218250698144,34429.6601293523,16648.1104202109
786.5,-30,3.79469702699276,300.218143193556,34432.9538021804,16644.4483009424
787,-30,3.79462297301639,300.218035688968,34436.2474750086,16640.786181674
787.5,-30,3.79454891904002,300.217928184381,34439.5411478367,16637.1240624056
