# time [s],current [A],voltage [V],temperature [K],c_p_avg [mol/m^3],c_n_avg [mol/m^3]
3132.5,-15,3.74986972472866,297.072129527118,39569.4365776768,10933.3733018038
3133,-15,3.7498426245155,297.07196530382,39571.0834140909,10931.5422421696
3133.5,-15,3.74981552430234,297.071801080523,39572.730250505,10929.7111825354
3134,-15,3.74978842408918,297.071636857226,39574.377086919,10927.8801229012
3134.5,-15,3.74976132387602,297.071472633928,39576.0239233331,10926.049063267
3135,-15,3.74973422366286,297.071308410631,39577.6707597472,10924.2180036327
3135.5,-15,3.7497071234497,297.071144187334,39579.3175961613,10922.3869439985
3136,-15,3.74968002323654,297.070979964036,39580.9644325753,10920.5558843643
3136.5,-15,3.74965292302338,297.070815740739,39582.6112689894,10918.7248247301
3137,-15,3.74962582281022,297.070651517442,39584.2581054035,10916.8937650958
3137.5,-15,3.74959872259706,297.070487294144,39585.9049418175,10915.0627054616
3138,-15,3.7495716223839,297.070323070847,39587.5517782316,10913.2316458274
3138.5,-15,3.74954452217074,297.07015884755,39589.1986146457,10911.4005861932
3139,-15,3.74951742195758,297.069994624252,39590.8454510598,10909.569526559
3139.5,-15,3.74949032174442,297.069830400955,39592.4922874738,10907.7384669247
3140,-15,3.74946322153126,297.069666177658,39594.1391238879,10905.9074072905
3140.5,-15,3.7494361213181,297.06950195436,39595.785960302,10904.0763476563
3141,-15,3.74940902110494,297.069337731063,39597.4327967161,10902.2452880221
3141.5,-15,3.74938192089178,297.069173507766,39599.0796331301,10900.4142283878
3142,-15,3.74935482067862,297.069009284468,39600.7264695442,10898.5831687536
3142.5,-15,3.74932772046546,297.068845061171,39602.3733059583,10896.7521091194
3143,-15,3.74930062025229,297.068680837874,39604.0201423724,10894.9210494852
3143.5,-15,3.74927352003913,297.068516614576,39605.6669787864,10893.089989851
3144,-15,3.74924641982597,297.068352391279,39607.3138152005,10891.2589302167
3144.5,-15,3.74921931961281,297.068188167982,39608.9606516146,10889.4278705825
3145,-15,3.74919221939965,297.068023944684,39610.6074880287,10887.5968109483
3145.5,-15,3.74916511918649,297.067859721387,39612.2543244427,10885.7657513141
3146,-15,3.74913801897333,297.06769549809,39613.9011608568,10883.9346916798
3146.5,-15,3.74911091876017,297.067531274792,39615.5479972709,10882.1036320456
3147,-15,3.74908381854701,297.067367051495,39617.194833685,10880.2725724114
3147.5,-15,3.74905671833385,297.067202828198,39618.841670099,10878.4415127772
3148,-15,3.74902961812069,297.0670386049,39620.4885065131,10876.610453143
3148.5,-15,3.74900251790753,297.066874381603,39622.1353429272,10874.7793935087
3149,-15,3.74897541769437,297.066710158306,39623.7821793413,10872.9483338745
3149.5,-15,3.74894831748121,297.066545935008,39625.4290157553,10871.1172742403
3150,-15,3.74892121726805,297.066381711711,39627.0758521694,10869.2862146061
3150.5,-15,3.74889411705489,297.066217488414,39628.7226885835,10867.4551549718
3151,-15,3.74886701684173,297.066053265116,39630.3695249975,10865.6240953376
3151.5,-15,3.74883991662857,297.065889041819,39632.0163614116,10863.7930357034
3152,-15,3.74881281641541,297.065724818522,39633.6631978257,10861.9619760692
3152.5,-15,3.74878571620225,297.065560595224,39635.3100342398,10860.130916435
3153,-15,3.74875861598909,297.065396371927,39636.9568706538,10858.2998568007
3153.5,-15,3.74873151577593,297.06523214863,39638.6037070679,10856.4687971665
3154,-15,3.74870441556277,297.065067925332,39640.250543482,10854.6377375323
3154.5,-15,3.74867731534961,297.064903702035,39641.8973798961,10852.8066778981
3155,-15,3.74865021513645,297.064739478738,39643.5442163101,10850.9756182638
3155.5,-15,3.74862311492329,297.06457525544,39645.1910527242,10849.1445586296
3156,-15,3.74859601471013,297.064411032143,39646.8378891383,10847.3134989954
3156.5,-15,3.74856891449696,297.064246808846,39648.4847255523,10845.4824393612
3157,-15,3.7485418142838,297.064082585548,39650.1315619664,10843.651379727
3157.5,-15,3.74851471407064,297.063918362251,39651.7783983805,10841.8203200927
3158,-15,3.74848761385748,297.063754138954,39653.4252347946,10839.9892604585
3158.5,-15,3.74846051364432,297.063589915656,39655.0720712087,10838.1582008243
3159,-15,3.74843341343116,297.063425692359,39656.7189076227,10836.3271411901
3159.5,-15,3.748406313218,297.063261469062,39658.3657440368,10834.4960815558
3160,-15,3.74837921300484,297.063097245764,39660.0125804509,10832.6650219216
3160.5,-15,3.74835211279168,297.062933022467,39661.6594168649,10830.8339622874
3161,-15,3.74832501257852,297.06276879917,39663.306253279,10829.0029026532
3161.5,-15,3.74829791236536,297.062604575872,39664.9530896931,10827.171843019
3162,-15,3.7482708121522,297.062440352575,39666.5999261072,10825.3407833847
3162.5,-15,3.74824371193904,297.062276129278,39668.2467625212,10823.5097237505
3163,-15,3.74821661172588,297.06211190598,39669.8935989353,10821.6786641163
3163.5,-15,3.74818951151272,297.061947682683,39671.5404353494,10819.8476044821
3164,-15,3.74816241129956,297.061783459386,39673.1872717635,10818.0165448478
3164.5,-15,3.7481353110864,297.061619236088,39674.8341081775,10816.1854852136
3165,-15,3.74810821087324,297.061455012791,39676.4809445916,10814.3544255794
3165.5,-15,3.74808111066008,297.061290789494,39678.1277810057,10812.5233659452
3166,-15,3.74805401044692,297.061126566196,39679.7746174198,10810.692306311
3166.5,-15,3.74802691023376,297.060962342899,39681.4214538338,10808.8612466767
3167,-15,3.7479998100206,297.060798119602,39683.0682902479,10807.0301870425
3167.5,-15,3.74797270980744,297.060633896305,39684.715126662,10805.1991274083
3168,-15,3.74794560959428,297.060469673007,39686.361963076,10803.3680677741
3168.5,-15,3.74791850938112,297.06030544971,39688.0087994901,10801.5370081398
3169,-15,3.74789140916796,297.060141226413,39689.6556359042,10799.7059485056
3169.5,-15,3.7478643089548,297.059977003115,39691.3024723183,10797.8748888714
